FeatureID,Name,Formula,MW,Area: 2,Area: 10,Area: 14,Area: 19,Area: 23,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC
Feature0120,4-Penten-1-amine,C5 H11 N,85.08916,1137677.426,960943.2036,950989.3946,797437.8274,102706.6393,1679732.139,1899287.699,847019.8413,7253467.15,29495451.54,115860976.9,13126607.04,208246.1083,4-Penten-1-amine-peak4,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,F1246_2,29495451.54
Feature0119,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,115305510,1796980.141,380334.9526,117634.5756,28638.75004,274964.5056,864659.1798,119144.384,1024593.798,114175342,58798702.47,97347574.05,39655.06026,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak1,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818182,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,F1246_2,114175342
Feature0118,Cetrimonium,C19 H41 N,283.3239,266018.1163,562161.8467,439907.5597,264420.3824,301100.6122,243862.8363,255811.2782,353278.7041,1395291.909,379684.866,114444935.3,265750.8235,474593.358,Cetrimonium,19,41,1,0,0,0,0,2.1578947368421053,0,-2,117.3,0,0,-0.05555555555555555,-0.05555555555555555,-1,Lipid,F1246_2,379684.866
Feature0117,Acetyl-L-carnitine,C9 H17 N O4,203.11569,311663.7745,154232.112,303240.8219,10932084.58,153281.737,172860.6007,198158.3487,279757.4224,715264.6552,114177624.4,671794.8185,88602966.44,476940.0008,Acetyl-L-carnitine-peak1,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,F1246_2,114177624.4
Feature0116,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09545,91963501.56,16321672.07,12920008.88,53442608.62,1355651.744,101156201.3,113757173.9,17666613.34,23401964.85,42001710.79,21827406.03,39517037.32,64492.25431,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",9,17,1,8,0,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate,F1246_2,42001710.79
Feature0115,4-Penten-1-amine,C5 H11 N,85.08917,52481757.16,47147734.01,26983819.8,19473095.84,255517.8987,52823045.48,1432845.035,4551681.481,112601785.9,573137.2206,2084535.665,269303.2152,204273.761,4-Penten-1-amine-peak3,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,F1246_2,573137.2206
Feature0114,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,565889.9972,79135641.1,67225319.84,50333659.22,1702751.714,97971159.49,112366862.8,67588434.84,5427925.161,478193.5868,3112203.826,733856.2527,179859.6505,3-Methyl-2-buten-1-amine-peak1,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,F1246_2,478193.5868
Feature0113,Inosine,C10 H12 N4 O5,268.08076,112034506.1,452997.8781,2646755.862,199136.5525,62785.82084,883668.0752,1783427.282,276206.5014,18721377.68,2347301.349,5840641.914,1192909.828,80054.51273,Inosine-peak1,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,F1246_2,2347301.349
Feature0112,methallylamine,C4 H9 N,71.07352,79912096.82,58146155.67,33739489.03,31028784.33,1345360.038,81672895.93,92698118.71,45015593.54,111793250.3,16189415.23,81987000.23,7433416.567,293619.4751,methallylamine,4,9,1,0,0,0,0,2.25,0,-1.5,103.05,1,1,0,0,0,Lipid,F1246_2,16189415.23
Feature0111,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],C3 H5 Cl N2 O4 S,199.96577,86374287.61,63023471.79,72431343.6,80766964.72,4667605.497,83833552.55,110607937.9,43495459.6,85224671.62,65022027.03,74018811.87,57577181.64,294860.6567,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],4,5,2,4,1,0,1,1.25,1,2.75,-18.075000000000003,3.5,-0.5,1.1666666666666667,1.5,-3.5,Other,F1246_2,65022027.03
Feature0110,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C10 H16 N2 O2,196.12119,69030875.74,91004873.66,97651566.73,69665124.65,3221580.158,65070927.55,78497319.15,78939822.03,95554463.81,63481338.81,107426618.5,54402222.26,956709.2631,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",10,16,2,2,0,0,0,1.6,0.2,-0.5999999999999996,77.39999999999999,4,2,0,0.14285714285714285,0,Lipid,F1246_2,63481338.81
Feature0109,4-guanidinobutanal,C5 H11 N3 O,129.09017,87564139.22,3565926.924,6216883.313,69180748.33,197978.1849,88838489.98,107390618.5,2269042.838,21549045.85,54463655.59,3437309.856,33941074.28,90892.86306,4-guanidinobutanal,5,11,3,1,0,0,0,2.2,0.2,0,60.3,2,1,-2,-1,-2,Lipid,F1246_2,54463655.59
Feature0108,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.0892,619213.7355,124927.4548,146916.6391,106195727.2,90222.80662,139140.7871,157216.6378,205291.6585,155683.27,67786108.28,536277.2891,40961612.8,2065403.217,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.2727272727272727,0.36363636363636365,-0.5454545454545459,75.84545454545456,5,1,0.14285714285714285,0.3333333333333333,1,Phenol,F1246_2,67786108.28
Feature0107,Tetrolic Acid,C4 H4 O2,84.02115,55064579.45,3152092.604,3555623.38,47223794.29,229985.2651,105434423.5,63619875.74,2031963.334,4093062.524,45851038.96,2939261.513,39043212.25,38826.5169,Tetrolic Acid-peak2,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,F1246_2,45851038.96
Feature0106,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21536,365270.9258,365749.792,368929.066,90095926.67,404019.205,399572.7327,415001.4904,406854.2419,406550.389,83013882.61,683992.2744,105228275.9,690394.1291,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",31,34,0,10,0,0,0,1.096774193548387,0.3225806451612903,-0.45161290322580605,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Phenol,F1246_2,83013882.61
Feature0105,C16 phytosphingosine,C16 H35 N O3,289.2617,1323897.96,373642.6194,1364417.59,753262.1738,494052.6892,233907.1204,949899.1093,2818643.933,58242177.02,97600651.72,104380839.6,104706811.9,341341.8363,C16 phytosphingosine,16,35,1,3,0,0,0,2.1875,0.1875,-1.625,106.6125,0,-3,-0.3333333333333333,-0.18518518518518517,-4,Lipid,F1246_2,97600651.72
Feature0104,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",C11 H21 N O7,279.13182,104490422.8,12843447.67,2887951.275,11586496.21,158983.0563,94072804.07,85013114.54,3827114.413,31516379.65,1248679.601,496817.9708,2141493.458,89309.66373,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",11,21,1,7,0,0,0,1.9090909090909092,0.6363636363636364,-0.3636363636363633,70.66363636363636,2,-5,-2,-0.38461538461538464,-6,Amino Sugar,F1246_2,1248679.601
Feature0103,Piptamine(antibiotic),C23 H41 N,331.32395,1885549.985,204730.4694,1141147.785,209140.0551,1247709.471,984501.1659,2489370.413,1439464.543,374005.2208,103585989.5,97865835.24,101302611.3,515460.5351,Piptamine(antibiotic),23,41,1,0,0,0,0,1.7826086956521738,0,-1.6521739130434785,107.38695652173914,4,4,0.13636363636363635,0.13636363636363635,3,Lipid,F1246_2,103585989.5
Feature0102,N-Acetylneuraminic acid,C11 H19 N O9,309.10604,85262336.79,23806922.76,19460753.69,64982773.66,358227.9191,99344259.89,100548498.7,13480119.92,102820965.2,63275857.09,26874085.74,57707782.84,66597.22103,N-Acetylneuraminic acid,11,19,1,9,0,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818166,55.11818181818182,3,-6,-7,-0.45454545454545453,-7,Carbohydrate,F1246_2,63275857.09
Feature0101,2-Acetamido-2-deoxyhexitol,C8 H17 N O6,223.1056,37300454.31,4260954.427,3318654.558,102387549.4,519741.9006,32335235.77,41831364.42,4685212.17,12290117.57,91234839.44,4429185.106,95545658.81,75216.69912,2-Acetamido-2-deoxyhexitol,8,17,1,6,0,0,0,2.125,0.75,-0.25,67.425,1,-5,-6,-0.75,-6,Carbohydrate,F1246_2,91234839.44
Feature0100,PYRIDOXAMINE,C8 H12 N2 O2,168.08991,77246497.8,92057321.67,99947831.67,98128903.79,4038200.188,76136667.48,78474675.02,97608852.06,93929528.69,76708346.97,102304068.7,75963851.54,948813.0117,PYRIDOXAMINE-peak2,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,F1246_2,76708346.97
Feature0099,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11167,99348025.79,102426.0246,87477.28957,4863629.986,42342.24826,117650.5804,218729.6509,96365.17387,265751.1043,100142996.8,1427385.268,83619781.07,63515.85935,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak1",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818182,0.18181818181818166,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,F1246_2,100142996.8
Feature0098,PYRIDOXAMINE,C8 H12 N2 O2,168.0899,77246497.8,92057321.67,99947831.67,98128903.79,4068182.84,76136667.48,78474675.02,97608852.06,93929528.69,76708346.97,11768837.92,2963171.487,111918.3523,PYRIDOXAMINE-peak1,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,F1246_2,76708346.97
Feature0097,5-Aminolevulinic acid,C5 H9 N O3,131.05823,254881.8518,359055.2983,170124.4466,99899200.37,74955.52857,331124.1092,442979.6363,444901.5539,333559.3273,2412736.273,429196.2726,2930601.998,308530.6956,5-Aminolevulinic acid-peak2,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,F1246_2,2412736.273
Feature0096,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",C12 H22 N4 O6,318.15395,30926876.83,83550624.5,76247419.63,38273599.21,1958619.575,27087265.9,32211479.91,51019346.46,99006273.66,29333003.89,91168881.79,32615004.3,46828.73439,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",12,22,4,6,0,0,0,1.8333333333333333,0.5,0.16666666666666652,55.550000000000004,4,-2,-3,-0.6,-6,Protein,F1246_2,29333003.89
Feature0095,Methionine sulfoxide,C5 H11 N O3 S,165.046,82819862.49,7081023.377,4416131.381,4349936.622,225113.8591,80507551.47,98749119.12,9829037.748,10393153.18,1914586.948,11007759.83,2076448.462,38164.07489,Methionine sulfoxide,5,11,1,3,1,0,0,2.2,0.6,0,60.3,1,-2,-Inf,-1.6666666666666667,-4,Amino Sugar,F1246_2,1914586.948
Feature0094,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04717,4898772.076,64607.47029,73935.37595,497816.5164,38455.32364,80173509.47,98632402.48,60929.12035,68954.85959,169849.2745,67911.18544,172066.9848,68198.21424,Inosine-5'-monophosphate (IMP)-peak2,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,F1246_2,169849.2745
Feature0093,MFCD00025555,C9 H18 N2 O3,202.13169,98086500.53,787040.2607,2163617.931,2664554.751,139236.6761,3848718.147,3696402.448,193996.234,25797135.13,2190004.791,523374.5188,2177212.594,95010.17448,MFCD00025555-peak2,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,F1246_2,2190004.791
Feature0092,Cytarabine,C9 H13 N3 O5,243.08551,78140283.62,3455349.734,839138.9518,19338506.92,176757.0952,86343546.15,97077855.31,4691577.89,6326463.068,18117578.02,1044148.514,705314.1027,64988.27113,Cytarabine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,F1246_2,18117578.02
Feature0091,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",C8 H13 N O6,219.0743,60289813.02,24484256.01,16011454.34,88214000.49,934730.263,59658268.61,75307604.67,11555524.57,18394916.67,96497081.05,25681635.47,74919253.18,38301.38145,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",8,13,1,6,0,0,0,1.625,0.75,0.25,53.175,3,-3,-4,-0.25,-4,Carbohydrate,F1246_2,96497081.05
Feature0090,NP-019811,C6 H7 N O2,125.04764,80426509.15,877543.9303,1489680.808,336761.1984,1135170.08,77637562.97,94871825.68,2219367.166,1992663.94,3339864.577,2844949.994,2915963.441,67228.50071,NP-019811,6,7,1,2,0,0,0,1.1666666666666667,0.3333333333333333,0,60.3,4,2,0.3333333333333333,0.5,1,Phenol,F1246_2,3339864.577
Feature0089,[Similar to: NP-017684; ΔMass: -74.2514 Da],C24 H45 N4 O14 P3,706.2146,77791364.07,579868.8884,708113.0921,38177904.04,31641.69282,94006928.16,78865047.11,120204.7168,520209.5172,10155102.95,123939.2515,7146751.791,46531.26297,[Similar to: NP-017684; ΔMass: -74.2514 Da],24,45,4,14,0,3,0,1.875,0.5833333333333334,-0.833333333333333,84.04999999999998,6,-8,-5,-0.8,-15,Amino Sugar,F1246_2,10155102.95
Feature0088,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",C9 H15 N O7,249.08483,66850257.02,62925218.84,44947062.14,33360424.39,462817.6389,58552537.11,62748498.52,40213497.11,90601987.87,30475593.05,71011511.7,29825187.47,90901.07579,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",9,15,1,7,0,0,0,1.6666666666666667,0.7777777777777778,0.22222222222222232,53.96666666666666,3,-4,-5,-0.3333333333333333,-5,Carbohydrate,F1246_2,30475593.05
Feature0087,6-hydroxypropylthymine,C8 H12 N2 O3,184.08481,64148336.23,4337965.822,1471559.069,4575563.296,177358.0971,2156998.373,577882.4932,4533317.39,87079237.62,71139775.32,90289529.36,64812390.43,482572.1047,6-hydroxypropylthymine-peak2,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,F1246_2,71139775.32
Feature0086,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",C9 H13 N2 O9 P,324.03593,84501292.35,1552672.758,9049254.619,12608150.11,99344.64641,80135618.12,89288584.44,161488.1007,4842484.075,9760271.162,350881.1512,12454882.27,60115.37562,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",9,13,2,9,0,1,0,1.4444444444444444,1,0.6666666666666665,41.3,5,-4,2.3333333333333335,-1.6666666666666667,-7,Other,F1246_2,9760271.162
Feature0085,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",C19 H18 O6,342.11042,212928.4456,203086.6068,211414.8346,89136420.13,211254.9992,221525.3706,246237.2932,215488.481,218023.4891,81184649.11,198605.3217,88911481.06,408426.438,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",19,18,0,6,0,0,0,0.9473684210526315,0.3157894736842105,-0.3157894736842106,69.3,11,5,0.38461538461538464,0.5,5,Phenol,F1246_2,81184649.11
Feature0084,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,C10 H21 N O5,235.14197,2932028.587,8764996.938,6901445.328,4627459.245,257062.0881,3421460.618,3377278.308,88369449.89,12022047.16,3579030.618,10473149.73,3655111.76,122677.1809,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,10,21,1,5,0,0,0,2.1,0.5,-0.7999999999999998,83.1,1,-4,-1.25,-0.38461538461538464,-5,Protein,F1246_2,3579030.618
Feature0083,Val-Leu,C11 H22 N2 O3,230.16303,44459121.37,87876.75459,1159892.039,1547513.619,51016.46623,848490.5314,1445030.168,137152.8688,30521375.56,87479943.24,11955363.32,42655118.33,140022.1727,Val-Leu-peak2,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,F1246_2,87479943.24
Feature0082,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04714,87302479.28,61359.36297,69422.975,98227.38992,39841.69398,4995440.184,1001125.568,63294.10071,69999.72446,89175.30739,66056.5717,175162.9159,69649.99014,Inosine-5'-monophosphate (IMP)-peak1,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,F1246_2,89175.30739
Feature0081,6-hydroxypropylthymine,C8 H12 N2 O3,184.08482,4669130.18,82337026.89,83396298.84,76597798.53,2864621.462,65136643.58,76846174.97,79096497.08,87079237.62,3577136.567,4200141.388,3189280.134,212715.7186,6-hydroxypropylthymine-peak1,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,F1246_2,3577136.567
Feature0080,NA,C16 H29 N O13,443.16399,75718399.35,8057815.794,932023.5632,8882952.194,21433.47918,87019360.62,66748657.91,6129010.172,1182798.787,3418632.212,12906754.51,1347431.748,36868.5363,Feature0080,16,29,1,13,0,0,0,1.8125,0.8125,0,60.3,3,-10,-5.5,-0.5294117647058824,-11,Carbohydrate,F1246_2,3418632.212
Feature0079,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04228,138189.489,107908.8385,101166.7989,1859091.852,56782.12263,246939.4246,129489.2856,236916.8595,253537.0262,84572725.39,133365.8994,86882842.76,75904.14075,"6-Methoxy-1,2,4-benzenetriol-peak2",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,F1246_2,84572725.39
Feature0078,Cytidine,C9 H13 N3 O5,243.08548,78140283.62,2681301.524,457674.1857,18849942.7,176757.0952,86343546.15,5040339.767,4663958.932,6385374.386,18049634.31,5089475.343,6919518.96,57089.01063,Cytidine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,F1246_2,18049634.31
Feature0077,NP-016455,C11 H18 N2 O4,242.12666,76799129.89,496150.0035,764392.4907,718912.7536,503555.1238,70991594.91,86309584.79,280912.7456,1185672.425,498098.3006,502752.911,197645.5474,166390.43,NP-016455,11,18,2,4,0,0,0,1.6363636363636365,0.36363636363636365,-0.3636363636363633,70.66363636363636,4,0,-0.4,0,-2,Protein,F1246_2,498098.3006
Feature0076,Pinolenic acid,C18 H30 O2,278.2246,3740817.618,4268378.323,83448388.23,5896001.826,2886411.179,5063307.124,3677278.551,4764238.567,26067419.67,4356952.377,4583058.106,3721250.231,9320763.668,Pinolenic acid,18,30,0,2,0,0,0,1.6666666666666667,0.1111111111111111,-1.4444444444444446,101.46666666666667,4,2,0.125,0.17647058823529413,2,Lipid,F1246_2,4356952.377
Feature0075,NP-007065,C8 H10 O3,154.06301,614447.5442,1636853.181,5526410.209,83377054.84,638923.5,173707.8544,498206.5795,1491601.861,2879562.163,61864926.18,2065839.634,62119906.6,770272.1748,NP-007065,8,10,0,3,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.38461538461538464,1,Phenol,F1246_2,61864926.18
Feature0074,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",C10 H15 N O8,277.07982,55549846.15,19296632.04,18738339.22,80448610.47,1093001.483,73787121.09,75516182.6,13624600.37,23973376.81,66457832.66,23512606.94,57739124.6,36035.84442,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",10,15,1,8,0,0,0,1.5,0.8,0.3999999999999999,48.9,4,-4,-5,-0.2,-5,Carbohydrate,F1246_2,66457832.66
Feature0073,"1-(2-Furyl)-1,2-ethanediol",C6 H8 O3,128.04731,2545974.884,67479582.62,48424585.03,3906481.367,1084221.525,2260644.567,2780951.655,70391406.52,80417857.57,4045420.66,74692600.36,2385471.618,168379.4846,"1-(2-Furyl)-1,2-ethanediol",6,8,0,3,0,0,0,1.3333333333333333,0.5,-0.33333333333333304,69.79999999999998,3,0,0,0.3333333333333333,0,Phenol,F1246_2,4045420.66
Feature0072,Caffeic acid,C9 H8 O4,180.04228,200145.1528,74383084.17,4771483.301,654734.8043,337673.4691,606130.4439,246261.2116,42505285.23,1310279.281,167752.2762,80103533.62,215933.7693,489237.6381,Caffeic acid,9,8,0,4,0,0,0,0.8888888888888888,0.4444444444444444,0,60.3,6,2,0.4,0.5714285714285714,2,Phenol,F1246_2,167752.2762
Feature0071,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.0423,138189.489,77395.94502,118870.4753,79696499.39,56782.12263,180229.1917,93564.11656,275156.9954,143113.7675,3227006.338,160983.8178,248129.2865,103248.0074,"6-Methoxy-1,2,4-benzenetriol-peak1",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,F1246_2,3227006.338
Feature0070,Pyridoxine,C8 H11 N O3,169.07393,1166605.425,3053199.263,4241934.131,79222340.2,174856.3463,25106297.03,30892961.35,24586459.88,642405.7721,2763004.221,565491.1373,2419100.733,192443.4783,Pyridoxine,8,11,1,3,0,0,0,1.375,0.375,-0.25,67.425,4,1,0,0.2727272727272727,0,Phenol,F1246_2,2763004.221
Feature0069,Leu-ala,C9 H18 N2 O3,202.1317,4366857.251,7797046.366,39860260.29,78732068.13,624490.8694,28806829.6,39425050.65,8931035.839,24284212.52,1133879.599,67732.55162,1035388.966,61035.83597,Leu-ala,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,F1246_2,1133879.599
Feature0068,AC-LYS-OH,C8 H16 N2 O3,188.1161,22406086.08,71165264.41,38086876.55,45740859.53,1485158.148,23730339.12,24955717.4,44721974.39,47334547.6,41032605,78317861.39,41367298.83,23940.71908,AC-LYS-OH,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,F1246_2,41032605
Feature0067,Glycyl-L-leucine,C8 H16 N2 O3,188.11613,38580573.08,17857206.88,25283886.19,49049459.19,645032.153,35426023.82,41889403.61,20719365.29,78162935.44,569842.3081,365759.3668,277636.9558,89386.37495,Glycyl-L-leucine,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,F1246_2,569842.3081
Feature0066,Val-Leu,C11 H22 N2 O3,230.16305,44390172.22,6930391.464,58611487.07,77278219.33,1442849.062,42085965.18,52399825.69,10901850.35,30330949.58,3036486.634,646206.2614,1255859.413,156162.439,Val-Leu-peak1,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,F1246_2,3036486.634
Feature0065,Ne-Acetyllysine,C8 H16 N2 O3,188.11612,35366660.4,4955907.12,25972664.38,76099517.92,515660.8415,32356740.9,41358102.95,6860731.845,16581263.79,3592362.021,182188.7781,678002.8168,61428.1965,Ne-Acetyllysine-peak2,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,F1246_2,3592362.021
Feature0064,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,50849446.1,62021084.44,69118097.67,64722550.35,2357075.968,46803315.17,56560014.5,61233569.64,72569779.01,59669006.2,74676276.14,51375011.33,166553.5724,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione-peak2",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909091,-1,Protein,F1246_2,59669006.2
Feature0063,Furan,C4 H4 O,68.02622,22656690.9,59879413.6,55471185.39,24938823.94,699828.3976,22100124.77,28951276.89,58003073.49,74626833.92,21670032.92,62706014.46,23006235.65,46291.88722,Furan-peak2,4,4,0,1,0,0,0,1,0.25,-0.5,74.55,3,2,0.6666666666666666,0.7142857142857143,2,Phenol,F1246_2,21670032.92
Feature0062,4-Penten-1-amine,C5 H11 N,85.08916,2073756.89,112275.705,161406.3767,237564.6124,85799.86267,321183.7897,219544.3628,242381.6196,1259665.577,11138435.92,74604699.26,3670390.349,163477.7943,4-Penten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,F1246_2,11138435.92
Feature0061,Leu-Leu,C12 H24 N2 O3,244.17869,20400939.63,5191687.777,58775989.11,73957352.76,1005146.636,17584957.72,24751594.52,7568404.708,26864036.33,385977.6263,963616.8276,318410.5439,592231.752,Leu-Leu-peak2,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,F1246_2,385977.6263
Feature0060,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],C16 H27 N O14,457.14331,33992637.9,39939814.23,9059014.816,9406618.882,84243.79246,36355291.16,54613913.64,43845277.13,9619351.134,5892437.658,73547316.39,3008595.32,45328.52097,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],16,27,1,14,0,0,0,1.6875,0.875,0.25,53.175,4,-10,-11,-0.5,-11,Carbohydrate,F1246_2,5892437.658
Feature0059,Leu-Leu,C12 H24 N2 O3,244.17868000000001,20351120.71,382970.9299,97881.47229,3375929.283,528300.2812,354936.7276,1809506.218,406969.1384,26600892.61,72805325.21,7796442.38,33410996.11,692205.8275,Leu-Leu-peak1,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,F1246_2,72805325.21
