"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674552196.8,179049694.1,471900197.3,704894207.3,NA,77354960.92,NA,NA,NA
"Feature0224",310780626.6,472147682.7,173584774.7,306859625.1,176052629.6,404192334,590249105.2,752447783.3,228989660.4,542004761.2,298916930.1,597908343.9,409910409.7,750535175.8,218760288.6,348076953.2,709337869.4,234328811.4,464679802.9,527338603.9,448349158,752383529.8,349011075.5,434782920.8,750300892.9,426918035.1,413217275.3,506862091.7,720767944.5,277267887.3,469707763.5,371206455.6,246782580.5,600483101.5,688189052.6,262246071.7,362781703.9,710017217.3,874254630.3,410910580,1081808890,284035666.3,435706586,612483206.6,302039625.7,154709940.3,581257144.2,296906356.9,421810923.8,752098631.7,NA,NA,NA,NA,666284738.7,NA,596685730.3,304229699.4,223038928
"Feature0225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65138844.33,NA,NA,NA,NA,NA,73343241.16,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22491519.91,NA,NA,NA,NA,118325981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50645705.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42632092.79,NA,NA,NA,NA
"Feature0227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144475382.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154998658.2,NA,NA,NA,NA,NA,NA,170889341.1,NA,107712434.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235576896.6,NA,NA,NA,237202245,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0229",556322912.3,1495452727,871919855.2,663648962.4,1201493564,1055706174,1498549559,946159800.4,741639195.6,1192828138,1506954002,1052008541,682564876.8,738169099.7,459567233.9,888189371.6,1076220421,1252694400,1568720494,910882332.4,1304013117,1007693569,649409439.2,654308690.5,980471459.4,1505567001,585800909.7,1402704357,1025590662,1034950702,1477392347,920053129.7,1648960946,952435254,972264407.9,409019411.2,513142847.6,983492252.4,879289500.8,859838218.3,756226785.5,758446360.8,1105313749,823232607.4,1393343401,810119620.6,1750317281,915254998.1,808132568.2,1007796430,1738538202,1394425221,734242096.4,1659604405,1000680472,849618245.2,819751033.9,1360340841,474504648.4
"Feature0230",NA,110137435.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63923717.3,111575191.4,NA,91330288.37,79278294.39,NA,181289013.1,NA,NA,128296397,NA,NA,NA,NA,NA,NA,61855812.02,NA,98340047.59,112001092.5,NA,74368033.76,NA,NA,NA,181673033.5,NA,NA,NA,NA,NA,NA,NA,78476507.42,119050188.4,NA,NA,NA,NA,113990883.3,33743311.7,117215774.8,NA,NA
"Feature0231",41755117.14,35658625.88,NA,42115702.17,NA,32965996.24,NA,NA,NA,30841918.64,NA,NA,32414603.94,NA,NA,42083622.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35335721.07,54875689.12,NA,NA,NA,27577276.42,NA,NA,28809176.93,NA,67325564.86,NA,42116134.43,31945795.1,NA,NA,NA,NA,NA,NA,NA,NA,26933508.95,NA,NA,NA,25456137.13,NA,NA
"Feature0232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16923130.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28933697.16,NA,NA
"Feature0233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62327323.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58300729.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0234",424724689.7,851441432.8,290865273.6,550257964.1,835885977.9,332712272.6,392571486.6,686110426.1,522251030.8,254386894.9,1160097873,600291571.1,656229460.1,783068314.9,550155871.4,517124188.8,781644223.1,1202878199,289061499.7,583161556.1,1480833271,573353853.5,508079987.3,681704934.7,910138113.7,NA,241018672,1293173205,785046335,347073588.6,NA,662236691.2,NA,648172855.4,855622206.1,525593788.7,629795916.8,663324828.4,561154309.1,566928853.6,938686073.3,579030297.2,507264915.7,627176357.3,1633869711,342055417.4,1510345204,347898093.8,792327276.9,1002953676,NA,318910892,717242605.2,527719280.5,507507343.6,503275993.7,1048468978,919263678,415067803.4
"Feature0235",391303719.9,NA,NA,431932177.5,NA,NA,NA,NA,NA,NA,135092346.8,NA,340022240.9,327333234,NA,460162350,NA,NA,NA,NA,NA,NA,227692721.4,NA,NA,NA,NA,NA,NA,NA,NA,490934001.8,NA,NA,NA,NA,253183879.4,NA,NA,NA,473898693.9,NA,231897609,160075204.5,127626321.7,NA,NA,278499420.6,NA,NA,NA,NA,236690925,245552230.5,NA,NA,NA,NA,NA
"Feature0236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27205476.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0237",548562356.7,951442711.9,NA,733481632.2,NA,660657706.4,772201314.9,NA,NA,174124703.9,NA,NA,1100351875,1024951268,80831013.26,782075242.9,NA,NA,267471748,NA,NA,835710747.5,942738620.4,NA,NA,209558527.9,169476190.5,NA,NA,NA,219721842.9,723519294.8,NA,NA,NA,708168818.4,735442259.7,892434568.4,803236312.9,1017050933,1107661178,NA,NA,808464644.6,1185256355,NA,NA,462279283.2,NA,NA,NA,NA,1113562869,1029192204,771849474.7,NA,963009436.7,NA,659172700.8
"Feature0238",NA,60889972.66,NA,NA,NA,64658029.41,65309663.01,40643077.76,NA,51651654.87,NA,45634848.85,NA,76844275.31,NA,NA,NA,NA,72255105.08,NA,NA,63629918.3,45229335.11,NA,38393373.9,71774692.68,45056955.99,NA,NA,NA,61579774.14,52431154.63,NA,43023706.88,44982126.62,NA,NA,72460724.35,72920627.43,49942320.98,121325646.1,NA,NA,NA,NA,NA,NA,42031806.26,NA,37940596.83,NA,NA,NA,71353244.74,67092239.18,NA,61793303.11,NA,NA
"Feature0239",485186933.9,828622718.3,219237671.3,462164593.6,238741318.4,581531259.8,1071160332,1303395225,500167553.9,750070694.9,397651289,1116037422,570355682.4,1165828041,399922491.7,544707332.8,1301795508,242233249,706745988.7,995582581.6,534734644.6,1060773602,509156743.3,750353798.2,1400697026,622635238.3,613794098.4,625640161.7,1275793451,357847275.8,725335687.1,564485496.8,294864734.1,1062404410,1321929494,409211609.9,541109446.7,1183073776,1300171351,703360674.7,1803152892,550932099.5,526495088.3,933809489.7,458654708.8,197895836.4,722499861,470332319.1,760222116.8,1262061925,864690234.9,201769281.3,726156497,1141644596,1187907127,92221930.89,885123700.1,417669797,330924414
"Feature0240",NA,NA,450385391.1,NA,459827434.8,NA,NA,592790232.4,152917427,NA,698322611,516811025.3,NA,NA,189638669,NA,561569636.6,594036366.5,NA,438151443,761127739.6,NA,NA,367647700.8,624983170.7,NA,NA,760962495.7,592546987.2,498620096.7,NA,NA,560248444.3,496600651.4,600294088.8,NA,NA,NA,NA,NA,NA,222407873.3,258408830.2,NA,326166367.2,396263031.7,801666075.8,NA,381613391.2,623522595.6,727324869.4,577332534.3,NA,NA,NA,510530060.7,NA,495500797.8,NA
"Feature0241",NA,515776474.2,NA,NA,NA,360692315.5,267699150.1,NA,NA,356294015.2,NA,NA,74298306.01,NA,NA,NA,NA,NA,234982888.7,NA,NA,256260264.6,72535031.76,NA,NA,221441850.7,265747049.9,NA,NA,NA,243122391.9,NA,NA,NA,NA,83445333.29,90506256.75,393217677.3,308240709.6,197206268.2,NA,NA,NA,266100001,NA,44240827.48,NA,222522307.6,NA,NA,NA,NA,95767672.8,526485828.7,176868634.7,NA,268324394,NA,NA
"Feature0242",35912958.78,NA,NA,NA,NA,NA,NA,110070308.5,41142580.87,NA,NA,81669777.14,NA,NA,NA,NA,94654307.88,NA,NA,67682336.85,NA,NA,57248806.27,67615674.63,101578951.9,NA,NA,NA,NA,NA,94543636.66,NA,NA,77178311.84,90290374.47,46699838.13,NA,98175639.4,NA,NA,115300455.5,NA,NA,NA,NA,NA,NA,NA,69600012.98,97859032.36,NA,NA,NA,97124989.44,NA,NA,NA,NA,NA
"Feature0243",NA,NA,NA,NA,NA,NA,NA,NA,NA,296752891.8,NA,NA,202781399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372622625.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313423074.3,86199195.35,234718767.8,397897656.6,NA,65515155.38,NA,NA,NA
"Feature0246",149102508.8,268614448.7,98638804.27,149024649.7,102747867.5,188222689.2,335097099.1,464253887.1,157628811.6,NA,168759857.7,NA,NA,368897833.3,132906189,165814978.6,426277157.9,112567769.2,292800441.5,317973067.9,221713399.8,336546838.3,168721746.4,253570188,452478545,254411000.6,271689050.4,231273003.4,431333520.1,161683626.8,290823455.5,180024784.6,130091224.7,346957917.8,442683759.9,135140729,183515470.3,386303638.8,408747697.9,212019685,546994858,204596411.8,178772349.4,304787569.2,127871687.1,97637384.77,298528352.7,127461221.2,251271094.2,439347886.4,NA,NA,NA,NA,385594038.5,NA,301453634.1,181113743.1,116427989.5
"Feature0247",NA,135349958.6,NA,65806395.86,NA,NA,NA,195527374,NA,215879147.1,59152355.38,147410364.7,NA,NA,49180927.84,NA,177501458.4,40148794.13,217106366.2,NA,NA,136163740.7,NA,99118189.11,221283155.3,169071143.5,NA,NA,183404885.7,54301998.24,184774070.8,77838613.4,43294246.31,152678179.1,178356168.6,NA,NA,158334656.6,155708100.2,88205898.81,NA,74328345.81,107279139.2,NA,NA,NA,NA,NA,113783090.3,181705137.6,129185274.4,37185442.78,NA,NA,NA,NA,NA,NA,NA
"Feature0248",NA,56560138.41,NA,NA,59319772.14,NA,NA,NA,NA,NA,NA,NA,62722663.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,61339696.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61612916.3,NA,NA,NA,NA,NA,NA,60442987.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50764224.73,56104278.73,56040928.74,59561341.64,NA,58305294.29,NA,NA,NA
"Feature0250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59494929.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92863647.13,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0252",NA,NA,NA,NA,NA,NA,NA,NA,55690295.87,NA,79128961.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,68338691.46,NA,NA,NA,NA,NA,NA,108057622.3,NA,64803311.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95556423.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83707789.95,NA
"Feature0254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157184067.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142872027.7,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49886403.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58451244.39,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0257",NA,NA,NA,NA,NA,NA,42844882.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71123503.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54476909.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0258",NA,NA,NA,51700684.85,NA,NA,NA,48712277.27,70964053.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,47259958.91,NA,NA,NA,NA,NA,46271870.13,NA,NA,72641259.33,NA,55421250.07,NA,61817647.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46104245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58571432.26,72694439.22,NA,NA,NA,NA,NA,NA,NA
"Feature0260",NA,NA,50680834.21,65298036.79,NA,58903779.59,NA,NA,56702392.19,NA,74063057.05,NA,NA,NA,NA,NA,NA,65669668.67,47757137.88,NA,56774511.35,NA,NA,NA,NA,NA,NA,110218451.9,NA,90870262.56,NA,85786972.17,45326729.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73690448.68,NA,70841906.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52638772.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320613584.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0263",NA,NA,NA,NA,NA,NA,128207846.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267117144.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106137272.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77137171.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89381448.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107230279.3,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53132121.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0269",NA,NA,NA,NA,NA,137277662,103762233.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71468400.42,NA,NA,NA,NA,NA,NA,55299920.47,59834724.47,NA,NA,NA,66222243.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65815029.01,NA,NA,NA,NA
"Feature0270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156265509.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0271",NA,57416737.05,NA,NA,NA,NA,67338444.7,95461662.54,NA,63244752.66,NA,79644179.42,NA,80447868.84,NA,NA,90093506.7,NA,62586566.39,67028274.96,50839198.01,78876567.16,NA,56357768.03,99733298.97,62764256.36,47938696.37,54347376.94,90432984.22,NA,67602449.22,NA,NA,80627423.03,91371496.42,NA,NA,85037581.83,92757801.6,44308593.29,111282185.3,NA,46166714.24,71380164.19,NA,NA,68525118.92,NA,57543630.05,90251010.45,77507492.6,NA,45797435.05,82312515.49,88698304.76,NA,67241947.27,NA,NA
"Feature0272",42921526.82,73371574.02,NA,NA,NA,55924536.18,88889084.88,NA,NA,62670095.17,NA,NA,59173382.06,122677414.2,NA,58322399.08,NA,NA,61736115.44,NA,NA,111495152.3,55972655.86,NA,NA,50595257.75,NA,NA,NA,NA,59127835.56,55411300,NA,NA,NA,NA,55663716.49,113015220.5,129301386,64634869.01,167447275.6,NA,49490284.5,93849998.27,NA,NA,NA,46715744.72,NA,NA,NA,NA,73015697.69,117264110.8,114878663.6,NA,98039086.97,NA,NA
"Feature0273",NA,NA,NA,NA,NA,NA,NA,109786735.3,30515944.38,NA,NA,82609595.76,NA,NA,NA,NA,96113349.46,NA,NA,80531699.23,NA,NA,NA,57377146.45,94964038.85,NA,NA,NA,NA,NA,NA,NA,NA,79597725.23,96674147.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58927092.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0274",NA,NA,841464919.7,NA,754409723.3,NA,NA,NA,NA,NA,1331165044,NA,NA,NA,NA,NA,NA,998834468,NA,NA,1339960337,NA,NA,NA,NA,NA,NA,1468505734,NA,870715125.2,NA,NA,1005942433,NA,NA,NA,NA,NA,NA,NA,NA,NA,762198832.2,NA,NA,691794564,1251061545,NA,NA,NA,1334668532,1073164390,NA,NA,NA,983372085.9,NA,921193883.8,NA
"Feature0275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606371929.3,546129131.5,NA,620946767.9,NA,NA,NA,NA,NA
"Feature0276",217626607.7,509075476.2,398633448.8,331795291.4,380905921.3,584700545.5,641420639.3,258868634,213629041.1,670420343.9,567709487.2,220187608.2,374294569.6,625436031.7,NA,389798480.1,239525683.9,448892129.5,712050763.5,NA,483925388.4,547491171,284793399.9,NA,269504389.4,638941156,408313003.9,608318312.5,250282834.3,409183784.1,673447659.2,434642828.8,400488771.4,210230770.2,254755510.1,213882470.4,336606327.1,588321192.1,524140913.2,484156341.9,590311901.2,NA,319876708.9,548849826.2,228610198.7,312749861.2,629817158,416174938.7,NA,270881004.2,NA,NA,411814268.8,NA,466481346.6,490511785.1,595818196.9,396269997,205146218.7
"Feature0277",NA,NA,NA,NA,NA,NA,NA,125298359.3,NA,NA,NA,NA,NA,NA,NA,NA,84856322.22,NA,NA,NA,NA,NA,NA,NA,138349370.7,NA,NA,NA,92525853.09,NA,NA,NA,NA,NA,83900626.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,149602828.7,NA,NA,NA,NA,131931068.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0278",NA,NA,65865490.67,NA,60316066.65,NA,NA,NA,NA,NA,106440481.7,NA,NA,NA,NA,NA,NA,91057663.85,NA,NA,129375880.4,NA,NA,NA,NA,NA,NA,142899675.1,NA,62301438.01,NA,NA,57410054.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,53901718.29,NA,NA,NA,94094550.82,NA,NA,NA,100338150.5,67793802.06,NA,NA,NA,NA,NA,76711063.29,NA
"Feature0279",NA,NA,NA,NA,NA,NA,NA,NA,104520686.3,NA,NA,120215528.5,NA,NA,61392929.76,NA,117919667.4,NA,NA,90354018.33,NA,NA,NA,88409609.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,125978436.6,NA,NA,NA,NA,NA,NA,NA,73115742.41,NA,NA,NA,NA,NA,NA,73865323.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297399480.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0281",NA,NA,NA,NA,NA,NA,NA,508549430.7,458219329.3,NA,NA,540995623.3,NA,NA,NA,NA,607040229.3,NA,NA,416624527.9,NA,NA,NA,NA,625792802.1,NA,NA,NA,609947162.9,NA,NA,NA,NA,499561612.8,660931798.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385065756,602648881.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0282",NA,NA,234708799.9,NA,NA,NA,NA,NA,NA,NA,198610912,NA,NA,NA,NA,NA,NA,126948007.9,NA,NA,170299764.5,NA,NA,NA,NA,NA,NA,155689265.8,NA,NA,NA,NA,185886474.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,205001761.9,NA,NA,NA,189279502.5,NA,NA,NA,NA,195788286,NA,NA,NA,NA,NA,228596522.7,NA
