"","10plus_RP_pos_MS2","18plus_RP_pos_MS2","20plus_RP_pos_MS2","30plus_RP_pos_MS2","3plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","7plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0418",11856775.12,6157580.71,6244117.423,3852423.364,6044398.282,7471976.408,5999517.037,8558993.488,8477307.946,6101452.649,8420061.719,9389185.936,9911093.807,6366491.048,3496027.698
"Feature0419",5731201.321,2332437.54,845745.7414,1140641.518,2671600.022,1020964.795,739413.6897,2468325.96,4289397.102,1210693.496,763460.6644,3876219.614,3952145.225,11381642,674547.967
"Feature0420",112069.7091,901275.8308,158835.8128,1034556.295,85114.99428,660050.3463,685212.2365,1634865.688,5039449.872,1166196.045,41337359.78,74790000.01,2948994.997,1719317.422,792319.8703
"Feature0421",45516479.27,55417540.99,31434431.61,28403714.66,80242854.89,22395443.03,30141956.75,81085773.13,98320869.92,42593792.25,393952.8919,2050925.241,65404007.27,60216799.8,18032601.49
"Feature0422",3654723.033,1460134.004,785641.6536,3021560.518,2351260.289,1259702.211,1853985.1,1382367.666,4699083.436,3660269.308,77946660.49,115466454.9,1842360.385,681978.1598,1045297.838
"Feature0423",343719.387,602152.1143,652950.0178,596064.268,511139.0585,611895.9776,627753.0498,454626.6324,697228.763,298166.1914,911444.9559,722135.1392,625100.6061,514787.6938,582649.8801
"Feature0424",602218.9834,805750.3403,510203.8281,655555.28,658566.2579,369377.0812,684759.4369,644101.9981,728484.9259,778924.7484,791851.1937,512936.654,939708.7397,491657.2253,847974.76
"Feature0425",760874.2979,666711.3732,1171444.315,897800.9384,744298.2207,882534.1503,971926.3983,892219.1353,756000.1922,970511.2755,1481942.092,932351.4341,763467.6082,886913.5408,954159.8877
"Feature0426",379132.4258,757896.4971,605300.0858,331111.8293,322571.758,511998.1603,479436.9345,276021.165,737401.9135,652634.2971,945281.4713,907801.3252,793015.9362,652027.8372,778859.6608
"Feature0427",600307.6428,586481.4439,409116.5876,663701.5354,602458.5852,673356.5439,745777.2399,701840.8307,202534.5513,561174.6192,602534.4317,619738.1238,842766.0745,604443.2799,933118.1315
"Feature0428",551197.3328,673689.498,614852.4471,383043.2268,378266.3429,381226.7543,1085607.214,661357.8327,517153.1542,405459.3776,1221881.749,986598.8568,1169274.774,468446.6419,1570210.519
"Feature0429",992672.5103,2853139.231,2371426.754,768371.2311,525856.2527,1421004.752,1271819.314,628513.5699,873500.0538,560250.8132,2928294.795,1973903.471,2652842.302,1038612.831,3074072.224
"Feature0430",441465.0383,269900.1795,128096.4945,115705.9411,275232.8839,111412.056,132560.217,335960.1906,364200.8604,431133.4305,139816.52,516868.8276,315391.5302,241261.6444,94129.16432
"Feature0431",1719919.709,3594571.963,573621.6043,467028.3196,1591020.639,407659.9777,564731.8673,2279533.764,1874581.025,1338567.527,581578.7525,2722822.315,2457247.372,1789211.828,249843.2887
"Feature0432",262098.8898,1436970.093,508973.3169,535454.7232,1624868.121,399043.0833,495627.2746,2986303.894,2021938.768,1554585.725,784196.1346,795065.9568,530809.4944,2485185.175,306090.0812
"Feature0433",300074152.1,305137823.4,304193517.7,290287268.9,28607277.43,9243023.157,291855431.9,289419858.4,304274677,318802117.1,14442377.23,14615307.18,300578324.7,279388472.2,283373745.5
"Feature0434",468138.3851,2771426.666,924695.8328,1265024.866,2043068.407,959589.4743,827379.5593,2151980.827,569106.4127,1839943.837,1130913.419,2394323.813,2597177.213,2622049.102,694501.5717
"Feature0435",191519.2759,193589.3363,252820.3762,206014.6065,191179.8665,200954.3963,203947.7484,207344.5134,207056.1694,188721.7261,196291.7064,187293.2341,194888.2481,191585.6892,201533.0798
"Feature0436",738251.8374,716109.4834,673052.6507,644745.4759,622623.6989,776038.0183,626241.9718,537472.182,658110.9986,632755.4729,620322.4888,787168.0165,909210.2808,750680.6409,686894.8556
"Feature0437",353047.6641,450310.1144,400994.6883,272746.8451,269751.5456,376353.2569,301369.596,259037.8517,354696.1346,255252.0086,249865.7397,258868.7887,384126.3627,268787.6575,514621.6917
"Feature0438",266352.9376,338425.3966,472415.2842,261126.104,279612.6205,289863.3685,266373.0228,295056.8796,292155.4976,295372.3839,415729.0511,259936.9435,268964.5202,266319.4752,291406.6561
"Feature0439",255873.2118,253505.7807,257984.0351,250852.0293,268611.189,278458.6186,255892.5067,283447.7897,280660.5632,283750.8803,392329.335,249709.6565,258628.1507,255841.0659,388485.6095
"Feature0440",370268.3114,81977.79584,691301.4822,501264.3516,802257.0139,227815.4024,412074.5769,1084241.051,495747.46,523560.6644,1059071.918,740708.3996,493668.8578,869347.0272,222747.7166
"Feature0441",3538959.964,2055355.147,2065108.746,2146550.45,2450093.419,1525880.802,1786097.423,2244017.749,2547071.531,3577120.535,1668044.484,2791984.819,1628937.34,3559596.038,1348557.756
"Feature0442",175272176.2,181927854,182029688.1,186579274.2,180989156,174951467.9,176556386.3,174726662.2,176504907.9,197821865.1,3152088.208,565360.1076,172677284.7,178295164.6,176060337.9
"Feature0443",18691186.3,37745435.52,7858535.058,5385045.331,15666975.12,4274071.95,7072247.527,17883967.92,20250925.41,10122699.13,9066461.982,23157956.17,19124778.08,14906710.89,3491973.701
"Feature0444",413256258.7,104177561.4,465140341.9,400981868.2,377868740,42095093.92,319216463.2,410259500.3,51269179.68,433668594.3,48057717.42,501250216.3,388592834,459780560.8,40513616.07
"Feature0445",28037775.2,3800821.031,2773779.277,2054667.854,23246652.66,1649790.528,2187656.55,21936080.38,22847829.72,20294235.42,3861224.762,35865185.39,6281550.695,20753475.84,1446968.702
"Feature0446",42714107.22,12156112.98,4859393.054,4391691.949,35202906.73,3261539.248,4451078.751,45176046.58,38601054.66,34070349.86,5652904.367,58036510.75,13100820.04,36181294.8,2749261.544
"Feature0447",18479375.68,1044103.242,515600.4702,228085.6325,271716.3345,154396.2215,421805.1286,794229.0342,1155012.531,236311.3678,532682.527,36385496.88,379331.6769,185366.803,204806.1094
"Feature0448",43816445.07,38496378.37,49857983.79,45475902.61,41559906.38,34148576.82,38206631.22,44970297.57,47224228.07,43664266.08,54891351.19,43835968.72,35411472.31,44091704.33,30554567.53
"Feature0449",60744135.52,52457420.86,66970102.76,62109424.15,59023884.69,47396825.62,52040451.18,61190904.27,64851600.52,59675908.5,74691309.62,58345005.69,49513279.27,60529655.54,42603932.56
"Feature0450",32215735.67,43716121.08,34557073.8,29729970.29,32893282.77,21961487.36,26875436.45,34157312.5,36648171.64,37035877.81,37582649.21,32991877.25,33765746.08,35337129.75,21307227.33
"Feature0451",19846482.7,31610529.35,19944471.64,16238284.45,19027384.2,10593734.5,15870400.52,20372561.52,20023602.97,21610200.19,21618954.45,18895491.38,20572129.48,20380548.83,11000619.56
"Feature0452",20535969.08,29887929.23,20812983.56,19592879.29,20075858.88,12203534.69,17985158.66,20768785.67,21551022.05,22800655.3,23052989.87,20658881.71,20044580.67,23064908.29,12880221.16
"Feature0453",55033750.83,83307999.75,59391910.94,53222241.27,55185500.93,39161217.37,51576048.72,57484421.87,61211988.99,63682466.83,64481173.21,59468275.49,55660519.46,61514588.73,38142228.04
"Feature0454",27772865.41,42480310.7,27407636.83,25912470.83,27002258.5,18054172.92,24061096.79,28346993.03,29112982.7,31099540.21,28841178.73,28427721.2,27055225.1,29920423.5,17472299.54
"Feature0455",48292732.57,67038246.67,45899682.33,42642925.22,46383063.94,32225377.75,41749434.55,47775833.84,50000107.99,50337080.2,50544542.96,46061560.85,44557212.82,49508506.76,30180403.05
"Feature0456",51114596.07,65247734.16,42901904.82,42718642.41,50861100.88,31491157,40771156.37,55610574.67,51674299.63,50469383.75,46646244.75,54526788.7,50997244.74,51851934.8,30054529.48
"Feature0457",236940141.5,328473377.4,220703578.1,197859078.1,229641475.3,143884818.9,208468475.3,253833450,245648551.8,248453666.5,238356746.1,242086998.1,230502360.2,213685990.6,138802810.4
"Feature0458",27525083.77,38621498.66,26122743.28,24281442.98,27136586.04,17917639.23,24010587.09,27997548.43,28177644.46,27955471.81,27927579.74,28489641.08,26982045.73,28047821.48,17539697.63
"Feature0459",213041330.8,173725614.5,44749868.2,54143919.63,149664517.7,43424862.65,59689307.06,208194433.1,169827157.9,153153450.6,50293325.56,179679862.3,157809515,156738467.8,32033421.89
"Feature0460",288515534.2,306942026.8,212396337.9,194935147.6,330354647.9,181513994.2,252393766.9,344600463.4,323860407.4,280495509.9,190880723.1,280839927.6,311340185,347262916.4,152012728.2
"Feature0461",25176545.34,18526975.2,18709518.04,15027085.79,25974787.96,25541620.36,17462426.48,23926625.71,26127072.04,26687637.51,13289712.45,17568562.43,19305487.17,26299535.81,19279670.11
"Feature0462",264021112.1,17446787.76,347341066.9,300347157.5,168285343.8,212435928.3,265822315,167405305.2,216068798.5,176624520.1,354398316.1,216278203.4,97967115.64,182588998,184730872.9
"Feature0463",57249919.47,36184390.33,44690737.09,41980652.12,53736383.21,31545947.91,42894806.28,58908134.39,55844328.51,47119036.41,42159356.1,51782301.68,54185385.14,54921646.79,28049583.06
"Feature0464",148735.3034,144674.2821,155814.9077,143915.3294,153148.5322,152834.2806,153327.9257,163864.6474,144847.5201,155070.6835,129873.3571,147220.0477,152777.248,148280.4255,143831.2128
"Feature0465",556197.3699,157048.9275,122402.7943,231255.5985,333695.1518,97595.9037,190040.304,158765.0967,172533.957,115247.6057,159919.821,152013.9633,153272.9314,156786.5261,69647.45209
"Feature0466",8376798.813,5107942.922,24253923.07,300475740.7,18286459.44,3047402.203,11662635.02,31594427.09,555453344.9,755405430.6,2344777.528,9716387.032,2660587.334,5891580.116,17680063.97
"Feature0467",39486508.89,19271715.76,9370876.438,11102679.11,49687293.37,7112280.784,9339869.417,51976449.5,45882502.89,43221614.04,13085031.97,73791183.51,38684721.38,76776839.58,9490753.47
"Feature0468",22145188.61,17824245.04,10540606.51,10004012.92,6974709.215,4140385.256,4669717.073,12954345.37,8391587.774,8286443.049,7990532.149,17543997.36,9544671.358,12445343.58,3168154.193
"Feature0469",6538842.598,206668.3734,1428709.694,1201190.998,337762.8228,177464.4275,415394.7929,852041.7935,510961.3355,492807.0261,1046444.499,2719008.8,423616.5756,1932029.083,192519.8905
"Feature0470",914592.2962,877105.1576,743317.7261,634072.9747,932906.0524,649014.9802,724155.3202,1013987.876,923513.5736,744964.605,798172.3179,1012646.236,924519.4793,911109.4643,571761.3387
"Feature0471",797228.5046,764551.8512,647932.5069,552706.4371,813192.1734,565731.0304,631229.0902,883869.2843,805004.9714,649368.0523,695747.959,882699.8085,805881.7957,794192.6023,498390.8556
"Feature0472",37878783.02,8081130.79,216332.6433,215443.0674,21655351.7,181344.7272,218062.1326,49127487.9,29209504.59,22696725.6,100669.8641,36069484.14,47149850.02,31419934.52,98045.98432
"Feature0473",66432504.5,33909768.25,297150.2441,116078.2813,29982866.62,217055.6244,230340.986,73085420,46530660.95,36379262.72,314883.5941,55499994,63534477.18,45596665.86,106178.0281
"Feature0474",369674.6933,358587.0569,337026.6346,322852.0052,311774.6726,388595.8719,313586.4987,269135.6174,329544.7018,316848.091,310622.357,302248.8136,262755.2098,257128.9073,343958.0265
"Feature0475",11642848.48,28235013.13,2981368.823,3601838.568,8367281.652,2852445.883,3080151.015,11555798.79,8937072.516,7931125.731,4124940.57,13458271.43,10790302.7,9207152.363,2237828.507
"Feature0476",365868.0358,354894.5724,333556.1645,319527.4958,308564.23,384594.377,310357.3991,266364.2426,326151.2755,313585.4058,307423.7801,299136.4618,260049.5361,372027.5896,340416.1817
"Feature0477",516549.6229,2074718.527,1253466.83,293221.9231,246220.9307,234408.3147,252432.6528,234830.3162,276865.8272,425685.4475,1809765.169,491034.1316,1464828.32,241827.3754,1561945.399
"Feature0478",772894.9175,991081.5917,817115.1665,831392.2531,831008.9026,810971.276,823051.2433,836759.2233,835595.583,761605.1296,913542.3609,903763.7343,786490.737,773162.935,971377.5473
"Feature0479",100506069.7,116165360.6,79599658.68,66174161.05,123457036.9,63027018.32,82675459.92,132271737.3,126574910.1,118039972.8,70212561.67,105184421.8,117724962.7,134446160.2,50615134.89
"Feature0480",72192376.97,227447651.1,40618143.91,33599176.86,48080511.51,24430405.24,37352316.07,58302989.15,48166032.63,42120073.4,41503095.88,78108091.99,49135702.75,47129550.37,21675232.74
"Feature0481",6169660.472,1059823.859,1261326.683,542946.4251,3298202.609,852161.8723,516363.0094,7410700.537,5896774.641,4264502.299,577421.0737,7610354.764,1872239.274,6044115.986,381286.3191
"Feature0482",21855411.16,16373934.16,51161015.65,84268722.8,31236030.04,47914361.78,19653624.63,9766898.612,10933821.43,15988631.04,73791923.59,8011918.67,12947577.68,1219214.284,78911088.61
"Feature0483",16569360.31,219406846,7231594.279,3810367.814,11693864.29,5751831.807,7408145.15,18480003.82,20206107.15,10772867.96,10698058.37,21785002.19,9753236.549,9390792.373,3603838.567
"Feature0484",18928811.71,56299811.21,12383070.86,10132789.58,16252221.75,9972278.863,11640006.16,19605773.23,16145186.63,17000184.18,15413754.37,19292885.71,15380059.96,20168496.74,8316895.089
"Feature0485",19307268.62,1318219.295,3122033.317,20125998.19,12895083.32,14259662.67,18985319.67,12748858.05,17625253.41,12879541.56,24434172.43,18434553.75,7824986.255,14643171.69,13568399.48
"Feature0486",294111.5956,346343.4448,431504.657,445478.0943,422887.6729,276612.0535,200943.8462,444005.4918,496481.9722,378134.3022,562159.228,2793154.973,489538.8291,343546.2986,184964.3244
"Feature0487",3300518.412,29720186.85,5766035.143,99987455.71,56492938.61,6007014.391,374169.5941,5236790.269,10139495.43,4506256.638,89447541.19,12960878.52,14805786.86,22659386.98,5750465.708
"Feature0488",544904.8748,546529.782,557464.5201,509894.928,525420.402,588741.9394,574761.9203,615536.141,555609.0919,558811.9705,976727.0364,1283615.933,557565.7549,575564.2175,577352.9787
"Feature0489",12018584.17,29017930.63,3707803.896,4786557.073,8484508.701,2862456.453,5417293.808,9454342.728,9890800.044,5975174.645,4192789.489,12498024.48,10931318.3,8603708.611,2070790.54
"Feature0490",280953074.5,232420218.4,287011975.3,240783275.3,292062326.6,253929515.8,273758114.9,286701532.4,307127593,301894114.2,252460411.6,287800945.8,283868256.9,293640136.4,237030689.4
"Feature0491",11714688.07,10407477.9,8205639.666,6936560.242,11097827.37,5433262.968,7128635.858,12978168.78,10125804.76,9190654.327,7819082.731,15865544.59,11222189.04,11885172.41,4738450.248
"Feature0492",14630383.42,14363642.01,10567544.32,9600654.286,12221647.69,7010690.987,10153930.66,16075506.56,13930223.67,11997537.04,11275086.17,17868752.77,12890282.74,15072027.59,5948203.742
"Feature0493",11832067.13,8282566.15,10635764.41,9738376.929,9025895.638,6596667.335,7991147.234,10652280.52,12034314.95,9445968.991,18417629.57,21670451.57,9255280.247,11328225.94,6003129.56
"Feature0494",5816016.742,2842841.851,2834148.618,1773831.197,4830120.933,2296394.548,2973591.645,2498367.149,5068808.036,2495414.866,2119280.96,5801083.911,3458307.853,4677380.969,1937637.322
"Feature0495",26973526.09,31761122.49,22195199.13,20398537.83,23995094.21,14461238.08,19498273.26,27510209.15,26206394.75,23367791.28,23975497.55,29282766.45,24575239.07,27744450.58,12668317.65
"Feature0496",22105016.22,15254202.25,19313768.98,18737769.23,15895384.95,11527680.17,15002436.82,18169449.09,21795490.3,17145801.55,17156797.85,19352513.11,16118630.29,20380858.1,10358328.73
"Feature0497",29789507.65,34540854.22,24770189.1,21713438.89,25837873.68,14942202.29,20853949.43,29579438.74,26841017.48,27017016.28,25423261.7,31306499.22,27608720.02,30640600.09,14552772.57
"Feature0498",25853964.24,26511938.61,20249958.37,17190569.69,23058514.07,12419514.6,17472257.35,25576930.13,22873901.53,22190981.2,21241313.13,28919951.66,21898751.2,25545087.93,12444748.28
"Feature0499",19827891.02,19385708.86,15808106.46,12041996.08,17938219.56,10299503.12,12343863.32,20866140.34,17344108.18,17140792.44,14640547.93,24442950.57,15847315.24,20556862.06,8741717.134
"Feature0500",503275.0485,360206.6024,780125.2979,291560.5893,379130.7583,410365.1706,442079.334,385653.7462,347340.3046,301540.3498,808838.0018,455083.842,377275.3723,383293.05,202813.3868
"Feature0501",23393113.27,23285172.51,17119298.11,15421543.64,22986841.37,12011145.95,15761988.11,29267361.62,30496936.4,18917126.91,19179087.54,28416281.42,21409506.98,25620298.55,9703411.074
"Feature0502",186150.834,566745.1749,461932.0257,678996.4535,190000.6914,907622.4766,448630.9941,627112.8609,645902.2083,731091.6411,37142238.74,42032164.13,187166.0274,189824.3205,170385.1482
"Feature0503",26079094.58,19751840.71,23308674.37,23359056.19,20698648.14,14993653.8,19253027.33,24014432.85,28505268.16,24107646.26,26826998.99,29768567.72,21923515.58,25352823.88,13030576.98
"Feature0504",196468.3664,301041.7466,251264.6926,235111.9158,217487.3939,272549.4877,247032.5322,289117.6413,269603.6104,294602.0221,288349.9709,219115.2208,75745.45522,212528.504,253609.6546
"Feature0505",3325926.973,4029176.953,1659384.735,1460424.345,3819112.239,1180707.703,1638778.755,3980360.894,3681829.41,3405881.642,2009424.173,3039831.068,5087106.012,3819814.148,1262473.491
"Feature0506",344644.3772,708573.1623,126759.0518,206518.3496,505969.07,310881.4003,279068.1311,467078.2966,638242.1745,528817.2852,290855.2044,737281.7253,349323.7404,639421.834,124373.1387
"Feature0507",5998141.751,14364171.36,3142004.831,2004613.543,5261089.03,2070390.909,1694153.295,6016354.95,4900323.062,4734254.257,1658297.998,4755630.439,5393601.095,5129872.58,1034167.859
"Feature0508",299760.8127,185067.1216,145556.0606,115527.8785,233455.7731,117276.0137,127113.8282,185658.3003,182027.8064,264724.5067,133976.4754,169361.7252,191099.8779,174128.109,87645.2991
"Feature0509",36528233.27,42787356.97,34752564.65,29213828.85,34682057.58,21475798.23,29805944.64,39972007.58,35380286.19,36798790.8,34493541.71,40266155.84,35517915.83,40675685.89,20526233.74
"Feature0510",83726.39808,82918.00562,73575.54163,69558.56949,80963.37551,66004.82939,68652.26045,88666.5766,82358.35146,76976.77701,64666.62446,78973.59115,79884.81922,83101.45059,60918.3583
"Feature0511",49442595.5,54550501.05,44767111.44,36363158.21,47667589.87,27832311.81,35592255.98,49108542.78,49577528.23,47546811.85,43452162.17,50246336.43,44235314.35,53278976.09,25179657.66
"Feature0512",2382306.443,13171670.69,896108.1134,866995.92,2212952.558,656983.2208,786815.1018,2916357.963,1973174.409,1577925.395,743602.8884,2455838.264,1231287.364,1977131.965,574362.3994
"Feature0513",32177400.71,28283039.09,22999685.89,19335414.97,30415096.56,14180338.06,20825730.87,33590023.24,28144544.29,25436057.63,22882439.44,40949452.16,28317881.49,32659215.29,13333604.44
"Feature0514",65525661.56,65368553.43,64670351.57,67911458.09,66774270.23,63537614.61,64999973,61820757.8,64232172.49,61998054.45,192439.4663,206770.4943,65488419.1,62611519.69,65670962.56
"Feature0515",51707907.55,53816215.55,40484066.1,22533152.86,56003652.04,24369377.33,34383862.76,69579049.56,64208977.61,51646216.49,37012847.72,59179444.84,51597019.56,59045108.78,20049729.69
"Feature0516",1671812.11,2703186.664,509921.3817,67911458.09,522990.6763,63537614.61,64999973,61820757.8,64232172.49,61998054.45,67658919.28,72624068.79,2264272.605,3687739.537,504200.9222
"Feature0517",1268520.274,10333541.39,594364.0732,259911.175,788531.4494,157354.8624,418310.3547,1009971.512,770712.2632,533138.5041,463454.0961,1587401.646,961017.1325,1315179.492,196702.9899
"Feature0518",205336.9909,197185.5148,202615.481,188236.5782,208641.663,204755.7022,192270.2601,207191.4024,202428.4901,198032.9478,142666.9086,141869.8927,200519.7613,197715.8765,203267.2637
"Feature0519",254747.4678,367461.6853,155857.3997,158940.5365,427373.1783,136084.1853,186627.1977,676062.4224,495621.6456,323701.791,167359.2027,229337.3309,347279.5939,390700.663,119885.7936
"Feature0520",9444640.326,20276731.15,1317481.218,767997.1044,6145937.419,2500763.524,3247294.285,10319051.43,11935147.39,5677036.72,1529853.625,11958430.86,13674870.75,7000623.627,891652.6907
"Feature0521",31474110.55,53692099.84,18134911.4,12706036.81,38871916.23,9391261.461,15554079.93,40510627.63,34086615.4,27481879.14,20392040.44,44580363.26,35184728.34,45005118.83,7877811.078
"Feature0522",82673074.55,83131875.51,32086603.17,26853336.03,57785717.08,25550344.37,30959677.26,75082943.76,65724781.72,50336117.82,33039929.58,91439340.85,59950276.38,59967004.94,19545758.52
"Feature0523",28329027.79,63411653.13,13074554.06,10031716.41,24067117.52,10400556.15,11737005.87,26881681.9,22209307.96,20485019.97,10500032.89,27074659.01,23119780.95,20362072.75,7324646.642
"Feature0524",1691350.494,1061461.573,487600.8822,674915.9222,1496943.485,636888.3551,599121.2576,1020166.282,1441768.069,1049911.752,607672.9515,1571231.616,774375.5184,632554.2803,557783.0563
"Feature0525",1106369.357,352810.4749,1927030.791,1299876.232,1639279.155,70190552.3,70287385.19,67901097.24,66656825.62,69755081.17,98506374.85,92774435.52,651605.964,2156085.545,2522413.397
"Feature0526",708068.7304,369219.8351,619295.5713,405884.6881,467750.8719,192309.8776,228839.5182,847502.715,631414.6932,487032.1661,282386.2029,664454.9449,489022.3963,214134.5809,179038.8709
"Feature0527",537473.6466,1369682.192,264168.0388,279188.6359,287820.2366,108544.7055,165852.5048,312392.3242,320687.8851,230154.6092,218592.0184,539068.285,232744.9108,200591.9325,81925.98906
"Feature0528",21940865.25,55403418.33,47775.93011,49600.72547,64741.69921,46505.42165,48656.54457,102194.693,69390.40267,52556.24837,52980.37603,11525169.8,168492.4275,56547.42725,45609.74792
"Feature0529",14016820.91,6144994.033,5134920.844,4783620.562,14573518.73,2942208.903,4050270.812,15768793.46,14067215.89,14159624.91,6916087.981,19929206.12,8545478.459,19499878.86,2826839.814
"Feature0530",49090469.05,47475224.57,61368979.55,61386331.15,51939750.09,47462772.79,48682531.41,58203463,66959177.21,57787312.51,68848576.02,48008709.54,46100275.82,52260303.37,39302680.41
"Feature0531",8116342.153,1846003.661,1228829.106,715413.7773,5050606.747,583993.6315,1089226.859,5368143.616,4445130.588,6060129.709,1453167.947,12948924.22,1813203.32,8620303.928,445770.3728
"Feature0532",6949667.995,24631985.8,29990942.87,23590440.56,8306187.739,14237831.15,13469547.72,17750938.2,12873798.36,10683726.27,22807019.79,11948903.91,7194844.684,11687734.82,8715657.397
"Feature0533",109823080.6,122538632.3,85189007.42,79351656.45,93749372.01,58199422.65,79281151.87,101764900.3,96046404.87,99030446.85,90751036.67,105032619.9,107284307.4,97630550.73,56967278.01
"Feature0534",106523783,107726358.1,50724647.46,41429966.72,82510426.69,34544293.44,45137078.92,101333548.6,91650859.42,72361479.03,50520576.95,121615347.6,80257818.28,85145250.66,28340806.5
"Feature0535",130051483.2,134253547.1,134828919.7,137717780.5,130764408.8,133434945.6,139845748.5,127492722.8,138328919.6,138694169.1,94217337.62,92177850.73,126063736.2,132620359.3,120609406.9
"Feature0536",56305.11793,61415.38232,48970.87953,49083.09509,87481468.61,46273.255,51240.67191,59278.81635,42957793.53,53682.27888,48370.02143,54420.20344,56447.69389,59155.16715,43715.61397
"Feature0537",117965987.1,127808229.1,130504333,134689176.2,121111968.7,151307404.6,136213844.8,138200099.5,132449874,130139987.4,46617488.43,45899548.42,119477156.5,127748581.5,132473769.9
"Feature0538",45035416.22,85741536.1,10490612.66,8905379.434,27863914.81,6402284.123,11728493.1,31726864.71,33846914.91,17290823.41,14152962.25,53889145.97,23912811.68,25975011.35,4907035.032
"Feature0539",131608831.3,152167813.8,101318145.7,88581888.6,119003010.9,67290774.03,91690889.6,135512152.1,126859697.2,120838082.2,111310219.3,147151158.8,117483906.8,134386341.3,62281094.81
"Feature0540",169880416.1,124142672.5,146158964.2,135692250.5,132569474.5,91789633.99,117425310.7,144153438,166148556.8,133476023.4,150712041,166628311.7,126319527.3,155011201,81906944.08
"Feature0541",181727471,169477050.2,102595269.6,79956669.43,144803353.3,74336275.44,91691263.77,194394542.7,167626864.3,152504844.6,79813794.76,199629253.6,167728995.9,179674047.8,44994248.37
"Feature0542",68087390.76,16106872.3,17234970.71,20638528.03,119677958.6,46906281.98,16849671.18,20419071.05,188629046.7,92933961.5,32686586.11,152508009.7,108978850.8,123744941.8,20814280.18
"Feature0543",81083024.43,116045950.2,19472174,15111921.2,27117254.36,10679477.15,12070460.94,35136801.29,27460960.3,19808018.41,17202368.51,64478019.87,25514142.11,24234868.43,9502557.123
"Feature0544",39758203.2,30178981.96,140671777.1,112577049.5,148476952.9,86743390.42,72744968.24,131316176.2,163894006.3,119498429.3,114066669.6,62277628.65,79568636.2,94765345.57,78801217.52
"Feature0545",144307642.1,106073567,126782753.5,119495427.6,114097272.3,80150078.03,102075181.6,125401412.8,149611537.9,118017851.5,147325636.9,161366132,107815543.6,135449455.6,72218714.36
"Feature0546",184759.9123,847919.3596,199271.6543,185063.6045,229796.532,153304.1192,154650.1756,268200.9967,384368.4919,169828.2247,121965.4417,213563.16,200203.9966,319421.4217,151219.3999
"Feature0547",2617640.293,4530227.712,565119.7132,528096.4402,1031264.094,428845.7392,624919.8759,1128663.31,1071507.448,819206.9841,869520.5127,1915419.822,1589614.564,1233145.67,314644.653
"Feature0548",339241273.2,392940135.4,207060494.7,159001701.8,338017211.6,135080498.8,166930937.3,339110368.2,365992563.1,276924202,164830821.1,323421997.3,317733349.2,299429195.9,118034549.8
"Feature0549",3854149.363,3169236.724,8970752.806,116443691.6,6424569.506,97445317.36,124506482.1,9954249.32,5117690.713,307407563.9,25403051.2,93087403.36,4106943.259,3069962.105,7197401.996
"Feature0550",188240083.1,33306534.95,157288859.3,134134705,442124914.8,209631265.6,105468673.6,502869391,531339916.6,281297518.6,240001525,301467685.4,425579307.4,444807679.1,92332602.35
