"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0177",NA,NA,431932177.5,NA,NA,NA,NA,NA,NA,135092346.8,391303719.9,340022240.9,327333234,NA,NA,NA,NA,NA,NA,125522532.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,311122985.9,NA,NA,NA,NA,204139041.4,NA,NA,NA,91878708.01,NA,16753532.85,231897609,NA,NA,NA,151630281.5,NA,NA,NA,NA,82848785.9,236690925,NA,160075204.5,NA,NA,NA,NA
"Feature0178",851441432.8,290865273.6,550257964.1,835885977.9,332712272.6,392571486.6,686110426.1,522251030.8,254386894.9,1160097873,424724689.7,656229460.1,783068314.9,550155871.4,517124188.8,781644223.1,1202878199,289061499.7,583161556.1,1480833271,600291571.1,508079987.3,681704934.7,NA,232048861.5,241018672,1293173205,785046335,NA,274185343.8,662236691.2,573353853.5,648172855.4,855622206.1,525593788.7,629795916.8,663324828.4,561154309.1,566928853.6,938686073.3,579030297.2,507264915.7,NA,1633869711,342055417.4,1510345204,347898093.8,792327276.9,NA,598231587.9,318910892,717242605.2,527719280.5,627176357.3,507507343.6,1048468978,919263678,415067803.4
"Feature0179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4673542.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17268043.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15844379.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28933697.16,NA,NA
"Feature0181",35658625.88,NA,42115702.17,NA,32965996.24,NA,NA,NA,30841918.64,NA,41755117.14,32414603.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12919763.03,35335721.07,NA,NA,NA,3209623.646,NA,NA,30850986.46,NA,24169268.58,NA,1257141.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,408913.0521,NA,NA,31945795.1,NA,25456137.13,NA,NA
"Feature0182",110137435.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63923717.3,NA,32618020.02,91330288.37,NA,NA,NA,NA,71294392.74,NA,NA,NA,NA,NA,NA,76457254.44,61855812.02,181289013.1,98340047.59,NA,62050072.37,NA,NA,NA,93401722.05,NA,NA,NA,NA,NA,NA,NA,56261235.88,78476507.42,NA,NA,NA,NA,116932069.8,NA,113990883.3,117215774.8,NA,NA
"Feature0183",1495452727,871919855.2,663648962.4,1201493564,1055706174,1498549559,946159800.4,741639195.6,1192828138,1506954002,556322912.3,682564876.8,738169099.7,459567233.9,888189371.6,1076220421,1252694400,1568720494,910882332.4,1304013117,1052008541,649409439.2,654308690.5,980471459.4,1505567001,585800909.7,1402704357,1025590662,1034950702,1477392347,920053129.7,1007693569,952435254,972264407.9,409019411.2,513142847.6,983492252.4,879289500.8,859838218.3,756226785.5,758446360.8,1105313749,1648960946,1393343401,810119620.6,1750317281,915254998.1,808132568.2,1007796430,1738538202,1394425221,734242096.4,1659604405,823232607.4,1000680472,819751033.9,1360340841,474504648.4
"Feature0184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26472526.56,NA,NA,NA,NA,NA,NA,1149012.304,NA,23961439.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47218467.67,NA,NA,NA,26326042.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22268126.85,NA,NA,NA,NA,NA,NA,1066760.749,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0186",NA,NA,NA,52705237.09,NA,NA,32672883.55,36289440.93,25617651.92,62367442.9,NA,NA,NA,24064800.79,1776616.607,30844381.82,NA,9817662.572,33931855.38,NA,39036130.76,3968255.749,32278454.01,NA,10030349.59,29429661.9,64819384.11,42653024.58,NA,NA,2262068.828,NA,37740134.19,NA,NA,NA,NA,NA,NA,NA,NA,39413487.4,50464387.17,48778630.21,48464971.67,NA,2738858.851,31767077.64,35352651.28,54404869.36,NA,NA,11114495.8,NA,NA,NA,54452746.76,NA
"Feature0187",472147682.7,173584774.7,306859625.1,176052629.6,404192334,590249105.2,752447783.3,228989660.4,542004761.2,298916930.1,310780626.6,409910409.7,750535175.8,218760288.6,348076953.2,709337869.4,234328811.4,464679802.9,527338603.9,448349158,597908343.9,349011075.5,434782920.8,750300892.9,426918035.1,413217275.3,506862091.7,720767944.5,277267887.3,469707763.5,371206455.6,752383529.8,600483101.5,688189052.6,262246071.7,362781703.9,710017217.3,874254630.3,410910580,1081808890,284035666.3,435706586,246782580.5,302039625.7,154709940.3,581257144.2,296906356.9,421810923.8,NA,NA,NA,NA,NA,612483206.6,666284738.7,596685730.3,304229699.4,223038928
"Feature0188",NA,NA,NA,NA,NA,73697716.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334005.516,NA,NA,NA,NA,NA,NA,1495810.174,NA,NA,NA,NA,818574.9483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87043144.7,NA,32866038.52,NA,NA,NA,NA,NA,NA,NA,56874.12347,NA,79365815.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0190",NA,NA,NA,NA,NA,NA,176187089.7,NA,NA,NA,NA,NA,NA,NA,3292822.931,NA,NA,4533073.321,NA,NA,112257722.1,1839980.651,123011499.7,NA,NA,NA,4785789.259,NA,NA,NA,2937541.646,NA,108319191.6,NA,NA,NA,NA,NA,NA,19458880.84,NA,NA,NA,NA,NA,NA,5480326.818,107614492.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0191",NA,NA,NA,NA,NA,NA,NA,NA,55482749.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0192",28875966.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31986763.11,NA,NA,NA,NA,NA,24301690.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6362504.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157091.7764,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0194",NA,NA,NA,NA,NA,NA,80320384.89,NA,NA,NA,NA,NA,NA,NA,400116.9458,NA,NA,1070362.785,NA,NA,51188933.42,234538.0426,49746736.63,NA,NA,NA,1599835.347,NA,NA,NA,420142.8132,NA,49871183.79,NA,NA,NA,NA,NA,NA,5110270.64,NA,NA,NA,NA,NA,NA,850714.6942,43739857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0195",NA,NA,NA,72012792.02,NA,NA,181299352,151418267.1,NA,91775549.21,NA,NA,NA,65929048.61,88424.11851,171722222.4,NA,255807.8702,132187778.2,NA,166508118.4,92576.43003,129518365.3,NA,NA,4009306.852,120817215.9,189996908.6,NA,NA,161044.9375,NA,162988548.7,NA,NA,NA,NA,NA,NA,131430.8957,NA,11356005.53,112904509.4,140314854.8,66789234.94,NA,123907.5051,104497426,177369285.2,NA,NA,NA,NA,NA,NA,NA,75876906.34,NA
"Feature0196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39113422.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6507288.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0197",NA,NA,NA,NA,NA,NA,NA,NA,NA,40340853.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25750257.91,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3161601.883,NA,NA,NA,NA,NA,NA,1564723.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8336621.232,NA,3151350.303,NA,NA,NA,11191470.83,NA,NA,NA,4023856.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0199",NA,NA,NA,NA,NA,NA,96281737.3,200593508.2,NA,NA,NA,NA,NA,NA,7595387.02,NA,NA,NA,NA,NA,NA,NA,49411123.02,NA,NA,NA,6012758.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18706123.16,111405158.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401812.3768,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0201",NA,NA,NA,NA,NA,NA,NA,NA,NA,49191271.51,NA,NA,NA,NA,NA,NA,NA,NA,30544970.9,NA,NA,NA,21855634.82,NA,NA,22409065.34,NA,43478408.11,NA,NA,NA,NA,NA,NA,NA,NA,43162071.34,NA,21563437.93,NA,21169671.98,NA,NA,NA,28800739.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0202",33781016.27,NA,60221318.64,NA,87440605,NA,NA,NA,35823909.27,NA,63056493.27,55668062.31,86142622.45,NA,NA,NA,NA,NA,NA,14862957.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,32721944.79,NA,88826904.72,NA,14410600.81,68181967.07,92001346.79,83724950.8,66270146.82,66240040.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9042975.826,69435490.22,NA,91684251.13,NA,91459753.55,NA,52662883.7
"Feature0203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3319426.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0204",NA,NA,NA,NA,63081016.38,75880390.14,NA,NA,NA,58843338.7,NA,NA,61048823.23,NA,NA,5927189.476,47207380.99,NA,4580350.948,NA,NA,NA,NA,7264871.236,65838162.33,45544203.19,NA,NA,33956198.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,16571260.01,NA,NA,NA,NA,NA,21759401.33,NA,NA,NA,6771013.576,58156451.59,NA,NA,31766581.9,NA,54210512.12,NA,NA,NA
"Feature0205",58994951.36,NA,33954563.16,NA,56234149.9,58371730.75,43148581.48,NA,NA,NA,NA,65996944.32,64259303.86,NA,39972344.98,NA,NA,NA,NA,39248370.56,NA,NA,NA,NA,NA,NA,27264292.64,NA,NA,9191777.233,NA,50180378.02,NA,47096016.22,38151988.08,41608159.33,55855243.3,71375675.15,57209760.83,NA,NA,22384629.84,NA,NA,NA,NA,NA,NA,NA,NA,21678385.98,61814761.09,NA,49109703.51,80336262.81,64517519.01,NA,36434246.18
"Feature0206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126736988.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56052895.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42412664.46,57427159.53,NA,NA,NA
"Feature0207",278553936.3,NA,NA,NA,212882416.2,373286510.2,352850437.6,119188656.8,367354759,188011422.7,NA,214268106.5,430940483.7,NA,184081770.7,319589280.5,137496972.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178483356.4,NA,NA,358772059.4,NA,216454615.6,NA,545480252.9,NA,651444451,NA,NA,NA,NA,NA,311757965.9,153255542.1,210756279.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0208",NA,NA,140996131.4,NA,NA,NA,NA,NA,NA,NA,155635339.1,NA,NA,NA,NA,NA,NA,308785768.4,237223288.5,241894219.9,293790104.2,185710015.1,195304890.8,349844651.8,279554028,331846050.9,294663476.2,329136773.5,159690935.9,317381589,NA,431287662.3,301167376,NA,154898031.5,NA,NA,NA,NA,NA,144384907.2,213375291.8,136027043.6,NA,87564481.24,NA,NA,NA,356391130.7,391953682,122774872.3,281059119.4,NA,348443551.4,422789354.6,343459881.1,169003039.8,130875856.6
"Feature0209",NA,110772465.3,NA,111325822.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505258479.3,NA,287177599.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0210",64426175.17,NA,497798411,NA,131059612.8,72995427.19,NA,NA,41808285.59,NA,494454015.5,416359448.8,423237193.1,NA,NA,NA,NA,NA,NA,4864565.481,NA,NA,NA,NA,36784268.62,NA,NA,NA,NA,34188232.24,NA,NA,NA,3954783.694,370920487.4,338504820.9,91924399.42,120850071.2,103800428.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4370824.473,307206973.7,NA,97928983.69,46778404.06,NA,NA,225052015.1
"Feature0211",1048473265,318981619.6,573566428.7,281503076.2,750317697.7,681129632.7,NA,NA,880202170.5,403557008.3,465721051.2,706652214.4,915911265.3,NA,NA,NA,265931426.6,NA,NA,307951962.3,NA,NA,NA,11972231.89,564736678.6,334291337.4,NA,9949473.031,345656525.1,583165693.1,NA,1020301768,NA,10530384.48,564120587.1,740700244.5,1069876339,950068110.1,834976834.5,NA,7237826.416,375955765.8,268035305.8,267870592.3,334708734.7,350068360.3,NA,NA,16908310.26,482333456,382888638.5,799119709.8,1060727058,1057034908,808360991.2,1092349791,385266859.4,493279392.6
"Feature0212",1165554707,605117892.8,552822237.3,629039663,1106605452,1163599147,341090404.6,449053778,1341079602,1104043864,362384345.7,496010640.4,1053295893,255461393.7,707413571.2,339178039.2,920072767.8,1168259943,245436739.1,1260192798,297011949.2,340295766.2,226105637.7,368025826.4,1035990362,706275915,1310646530,370171031.7,715098550.8,1113366055,812561840.2,1178233805,277628727.7,344277542.3,300589391,440366840,1144283862,1135024892,886226712.1,1087830968,190835002.1,510640758.2,868564068.7,634990502.5,454868549.8,1201062057,717137003.1,202412552.5,350552869,1274803430,962333707.5,550768047.8,1351696336,992923607.6,844602763.7,1166783279,705171307.3,267073064.1
"Feature0213",167900163.8,61955331.39,130923038.3,NA,191962224.9,221324365.6,129122562.7,NA,162972120.5,96600137.11,165731323.5,174101170.7,279078705.2,49750917.56,202488715.7,136362580.8,88843719.34,162070574.2,122909220.2,131258310.7,167747608.8,NA,101726957.8,136603754.4,NA,37227286.3,NA,131771648,106715208.2,152230710.4,185909423.4,231958162.4,157444033.2,154631611.5,159298927,166236780.6,311298719.1,256180375.8,179874755.1,394891334,79764333.37,141600828.8,103437513.8,NA,57380586.49,147838606.8,149759253.3,100524847.2,128463524.8,NA,70278427.19,182775347.7,213094556.8,208346654,229803914.9,196032690.8,87587138.77,104949702.3
"Feature0214",55254234.28,128291805.4,27649792.98,66559409.56,NA,62710029.23,NA,NA,41244506.13,186046547.3,25219352.09,35776997.53,37372250.02,NA,NA,23025085.66,77315134.64,NA,19090407.45,100259743.7,NA,NA,NA,18322116.6,53915647.91,NA,NA,21218614.49,143247477.2,47629355.73,NA,30314726.29,NA,NA,17733068.37,23990976.2,42035309.86,NA,15985671.36,NA,15833132.48,100107759.7,121703855.4,77859515.82,107508058.5,117039501.6,NA,NA,18968787.95,194724793.7,151836895.4,30670174.23,60608990.77,NA,NA,41515856.92,129768068.9,NA
"Feature0215",177960896.7,180311606.5,181290636,194114531.1,168599798,172457536.5,165278202.5,193552114.6,192737333.1,198379466.8,170640990.4,196496014.6,193629473.5,198162130,188852116.8,178134840.6,208426896.9,182907621.3,180477171.3,194501807.1,173342889.9,192816106.1,184549623.4,180180987.8,186002678.2,179291288.2,198711632.1,192018590.5,200836053.4,176324912.3,194739143.9,166854449.9,188085059.7,193475079,203080252.9,203639022.1,191150174.9,206661453.8,195672882.6,183398102.6,197954271.1,211515908,184100476.1,199892650.9,212126550.6,203428550.8,189150355.9,202935571.9,NA,NA,NA,NA,NA,176026179.7,175548468.1,172215429.8,189324677.4,184548831.6
"Feature0216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25369226.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16904153.22,NA,NA
"Feature0217",NA,NA,NA,NA,NA,NA,NA,77431167.36,NA,NA,NA,NA,NA,NA,501337.9939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0218",NA,NA,NA,NA,NA,67010415.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518577.2169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435859.0032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0219",NA,NA,NA,NA,NA,NA,568951082,526414301.7,NA,NA,NA,NA,NA,513118239.5,10560646.64,NA,NA,6117088.8,NA,NA,497937078.6,8179400.271,426778269.4,NA,NA,NA,161821439.3,NA,NA,NA,8185591.947,NA,464544636.4,NA,NA,NA,NA,NA,NA,45879338.83,NA,78725955.31,NA,NA,NA,NA,637195.8981,390771262.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0220",57083584.08,208355754.2,NA,179310903.7,74360135.57,78949676.96,1047745310,1060400325,92488162.98,333437063.5,NA,NA,50802411.73,936752482.6,15345947.48,1026922033,301090225.5,75733582.88,851005945.6,NA,827505143.3,17404264.51,893585998,937988432.4,91766904.79,64400523.56,332747227.1,1016127767,285167687.7,NA,16632164.22,42309355.31,876082190.8,NA,NA,15105579.32,52132407.14,NA,28375853.24,58147136.66,873398052.7,221329553.5,316966012.9,640868311.8,190273410.5,NA,19344730.65,845573745.7,NA,265213683.5,NA,20445625.37,64934491.72,NA,67538258.44,45644304.7,229514298.9,NA
"Feature0221",NA,NA,NA,NA,NA,NA,NA,392300029.5,NA,NA,NA,NA,NA,379951777.3,NA,NA,NA,17076110.07,NA,NA,NA,7085258.98,345483912.8,NA,NA,NA,117657859.7,NA,NA,NA,7508824.124,NA,342830303.3,NA,NA,NA,NA,NA,NA,NA,NA,65732191,NA,NA,NA,NA,17596031.84,335244967.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27538763.47,NA,NA,NA,NA,NA,NA,21460109.97,NA,NA,NA,NA,26825111.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24099807.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0223",NA,NA,NA,NA,NA,NA,72217156.07,NA,NA,52373236.57,NA,NA,NA,NA,15860683.5,NA,NA,NA,NA,NA,52559228.32,NA,30590317.77,NA,NA,8413165.205,69418756.73,67217249.16,NA,NA,NA,NA,50770611.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29581849.92,NA,NA,37723803.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0224",NA,95350603.09,NA,116923509.7,NA,NA,103085417.1,110676945.6,NA,132237031.4,NA,NA,NA,68780582.45,17789179.71,135092820.5,NA,22753318.2,88824288.63,NA,103748954.4,8176713.433,89223873.49,NA,NA,24024454.57,144883183.5,115436506.2,NA,NA,15169014.35,NA,102097448.1,NA,NA,NA,NA,NA,NA,37423722.69,69335690.89,72782814.8,142906043.2,82375402.13,77710011.69,NA,17452776.98,84852131.06,110278655.6,140144761.4,NA,NA,22066181.24,NA,NA,NA,107424562.7,NA
"Feature0225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046592.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12879240.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0227",192628479.9,411990606.4,NA,538654783.2,249406078.4,270283969.7,413021226,397307278.3,NA,792509797.8,86935621.67,77872893.02,216027453.9,378594416,12997263.46,327203371.7,661710879.3,118454958.4,396669686,687622024.6,620710083.6,85264661.74,571648174.9,410810710.4,NA,8697503.171,692136286.5,391929055.7,455310530.8,NA,84821676.27,81869838.33,449658188.1,635130212.8,39811226.63,40495604.81,112853710.9,NA,80038278.73,276680821.9,434121071.2,501116008.4,646024497.9,748623912.2,456407536.5,760478082.3,63834937.73,372562149.9,287568626.4,711423280.3,696647048.9,95787595.32,98753474.68,74283723.09,231677789.2,61278222.45,687549592.8,47132400.98
"Feature0228",NA,140673235.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131320001.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0229",126925007.1,550208123.4,374570826.4,1829019083,255118603.9,242626093.7,3120467117,2087044766,121854246.6,2473730905,384623975.8,207799416.6,317037145.3,2384940436,324032665.7,2370962075,3084851652,205999921.5,2003117314,3683298316,2828908270,192189149,2336989901,3001443641,125384210.5,50187944.03,2969441809,2135966343,785723339,155934879.5,409725994.5,181861234.6,1991348122,2948109587,203021406.8,219804806.5,163846809.9,217606199.1,168617275.3,467394641,1891772577,546224298.3,2721996189,2542244584,564302696.4,3626801389,169287195.1,2520774975,2970215549,2653283226,2051880586,212100155,172468363.1,169291689.1,224866429.8,156693153.9,1654638846,164359320.6
"Feature0230",NA,554484383.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881768.2792,NA,NA,NA,NA,NA,NA,1118737.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537319617.1,926524.923,NA,NA,NA,NA,980838.0928,NA,NA,NA,NA,NA,NA,NA,896281075.4,NA
"Feature0231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2395617.569,NA,NA,NA,NA,NA,NA,2235914.622,NA,NA,NA,NA,2290766.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0232",NA,NA,NA,NA,NA,NA,190632912.2,NA,NA,NA,NA,NA,NA,NA,3179962.054,NA,NA,10364629.53,NA,NA,77865864.1,3151530.049,79540990.06,NA,NA,8041380.288,95309211.73,NA,NA,NA,4382809.546,NA,85235979.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5678693.467,70669165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
