"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","60plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0426",379132.4258,370139823.9,1210904.605,193768575.1,612531.5078,444747.5258,289130.8235,317967.1152,757896.4971,414308335.1,553689.4948,605300.0858,343742.3661,312304.2223,322080.1781,560555.8929,299565875.5,997346.6436,352672.235,776945193.5,646657.4985,331111.8293,315030.8037,389572.4829,429344.3424,395990.6103,362107384.3,754744.534,405521184.5,1314382.234,756317.089,322571.758,953685.52,1095036.354,511998.1603,479436.9345,276021.165,737401.9135,652634.2971,360123.7201,321101.4203,187336403.9,397599473.5,327954.776,395679123.5,287797051.6,476206.4845,369080.7319,860413.403,332038775.6,169033784.7,945281.4713,907801.3252,793015.9362,158170373.4,499700.4938,652027.8372,628689633.2,778859.6608
"Feature0427",600307.6428,1307260252,3577729.911,816046868.7,692874.3561,1802791.116,444878.5204,189860.0146,586481.4439,1262630331,646918.7357,409116.5876,579611.1307,659945.6729,184843.4201,192219.7422,848438907.4,559320.9561,876857.6818,1236820526,809990.4968,663701.5354,763007.6468,191747.8198,248900.3177,564076.5391,1245369642,290050.4012,1260642942,2134486.65,910882.2575,602458.5852,918753.3326,617131.915,673356.5439,745777.2399,701840.8307,202534.5513,561174.6192,631276.2147,205303.8937,1315862098,948211892.7,623593.8065,1262454123,1128241669,843825.0353,630642.2665,1102912.2,1182588899,1159643148,602534.4317,619738.1238,842766.0745,1246987609,407642.1239,604443.2799,1387220619,933118.1315
"Feature0428",551197.3328,1703327472,4603979.121,800034450.9,718816.6738,1589505.235,370011.8255,357732.7225,673689.498,1196825378,557579.4303,614852.4471,963543.4026,374551.9064,616627.6837,414773.7443,833896490.8,1447225.394,679663.2505,1317345756,381221.5256,383043.2268,428411.5754,389269.8988,636668.0064,482802.1774,1029053728,461977.7879,1673476069,844689.2986,690627.2654,378266.3429,2395047.185,642616.104,381226.7543,1085607.214,661357.8327,517153.1542,405459.3776,1001818.626,408153.3742,1366231330,1359175145,837523.6988,1722669065,1274225267,955249.2354,676912.2531,1359003.922,1131121259,1381738130,1221881.749,986598.8568,1169274.774,1660881001,1153973.389,468446.6419,1407773456,1570210.519
"Feature0429",992672.5103,3400228231,19633163.72,2727133793,2448625.87,9040821.329,1485382.902,935956.4383,2853139.231,2962285072,911964.5575,2371426.754,807561.1044,1405968.526,1084500.901,489895.7405,2542404197,3842554.469,1598569.787,3683488140,1067934.423,768371.2311,1034002.946,1019143.783,1030166.785,947295.1296,2738002075,3181290.211,3253125958,8842235.936,2420634.426,525856.2527,7610830.249,1114134.814,1421004.752,1271819.314,628513.5699,873500.0538,560250.8132,1195948.337,866625.5557,2889007953,3144662694,2463362.693,3537447644,3311030211,3113552.435,1134582.464,6018382.604,2696385086,2717200157,2928294.795,1973903.471,2652842.302,2921464881,1493802.381,1038612.831,3437995406,3074072.224
"Feature0430",441465.0383,545443.8206,139886.4833,496539.6446,155273.0408,158209.5396,34595329.04,31973734.42,269900.1795,3186037.005,157558.6999,128096.4945,153210.985,20571223.07,159356.2461,34424601.03,4396423.749,198385.3884,24502981.27,10699092.69,30591915.98,115705.9411,25912616.26,39240373.74,178103.6745,133838.9462,5818919.734,35513667.85,335533.413,196058.1164,174108.8566,275232.8839,28171886.62,31766999.44,111412.056,132560.217,335960.1906,364200.8604,431133.4305,244791.9899,20505852.52,160229.5728,6631100.922,27148563.45,224714.3778,3991256.961,224696.6065,22267031.41,36903422.15,8042978.533,1413104.909,139816.52,516868.8276,315391.5302,723251.2844,136759.002,241261.6444,885469.3361,94129.16432
"Feature0431",1719919.709,8769860.484,400171.4095,8439454.337,1465225.395,1221988.576,76613530.66,85719543.99,3594571.963,33427407.96,382034.3906,573621.6043,1565049.152,72467321.1,608025.9896,85862748.04,32969706.61,2096705.297,64841004.57,50658693.38,62411172.73,467028.3196,65892190.79,80431661.16,1630772.885,1681131.675,37188782.79,77144924.14,11869775.29,2427280.661,574088.45,1591020.639,68000536.02,75376251.59,407659.9777,564731.8673,2279533.764,1874581.025,1338567.527,1489411.36,46718679.8,7714280.429,37995059.91,12990653.59,7063255.036,37880958.83,650145.6755,47378988.5,83136787.54,37204088.32,26054031.31,581578.7525,2722822.315,2457247.372,16885870.23,1195493.565,1789211.828,15134654.74,249843.2887
"Feature0432",262098.8898,5403184.697,595320.2465,6547619.053,1700523.154,258584.3499,11934259.45,11529566.57,1436970.093,32225350.69,425567.3624,508973.3169,2076507.214,94065575.59,564733.7813,12514234.67,32699726.98,2923384.164,9947420.221,14359686.38,9889421.555,535454.7232,7422253.359,10445454.32,305346.3301,823405.9291,11586453.33,11412885.97,4102879.754,918440.3702,629985.3603,1624868.121,7759537.284,10804634.44,399043.0833,495627.2746,2986303.894,2021938.768,1554585.725,1508082.051,5550404.37,2373325.636,9330854.771,93947280.98,2322864.662,29563476.7,658587.4863,6197269.864,12387656.95,40445670.83,6285890.351,784196.1346,795065.9568,530809.4944,4851553.437,979131.1576,2485185.175,4297877.295,306090.0812
"Feature0433",300074152.1,294876050.3,284487982,308192317.6,325659025.9,287407627.5,286393018.8,295753170.4,305137823.4,336786575,22929718.27,304193517.7,283162277.7,297734117.1,299866618.4,296690393.8,323386614,307609574.9,278318984.9,29276463.92,14180008.24,290287268.9,295445698.2,21443441.86,290079220.8,21712454.99,304933225.1,291699638.1,302521857,316954296.2,280841262.6,28607277.43,276349725.4,313796922.3,9243023.157,291855431.9,289419858.4,304274677,318802117.1,34230763.29,208331316,325509278.1,19518515.49,299322886.2,212903876.4,324038618.9,306613296.9,305780408.7,309187753.3,311133031.9,344005333.5,14442377.23,14615307.18,300578324.7,19896198.02,278729026.5,279388472.2,304342515.5,283373745.5
"Feature0434",468138.3851,32767627.94,1736921.065,37982330.14,565058.9356,1854727.582,94073463.45,109650126,2771426.666,73195817.06,1030060.498,924695.8328,413237.5526,79718383.82,1197526.37,85614214.05,61570680.32,2817981.688,140877837.2,70743500.14,165844913.8,1265024.866,124090535.9,169646967.6,3075767.688,2039816.637,66381562.94,120166847,52061372.04,478348.6397,847170.8658,2043068.407,97830482.49,110390034.1,959589.4743,827379.5593,2151980.827,569106.4127,1839943.837,1692432.436,117603774.8,30399522.07,57413842.7,54400672.56,27678830.04,65983252.75,1188559.677,115296629.2,131849086.3,73704869.01,62419153.41,1130913.419,2394323.813,2597177.213,65193058.91,302970.3947,2622049.102,56938460.25,694501.5717
"Feature0435",191519.2759,203135179.1,594801.7752,136511005.6,282260.6414,375490.9116,193506.8607,194098.6715,193589.3363,221489129.6,227125.3149,252820.3762,198003.8287,189037.7911,188970.0807,196511.0805,145242198.5,227805.0016,194793.0808,219456005.1,203346.8646,206014.6065,198357.5638,196028.6223,254457.0594,235683.0248,209788844.4,192339.4782,237380355.6,433875.8279,204014.2083,191179.8665,203164.6645,198146.4753,200954.3963,203947.7484,207344.5134,207056.1694,188721.7261,209727.3134,209887.3379,224545969.3,184368777.2,196621.3487,214997037.4,195294569.6,211172.0773,200914.8104,195612.0652,194337307.3,209530661.1,196291.7064,187293.2341,194888.2481,221314407.4,206722.1168,191585.6892,209864844.7,201533.0798
"Feature0436",738251.8374,157078986.4,634564.9349,86603171.63,1011019.449,1000048.224,562999.4882,619149.9091,716109.4834,159738992.6,868616.1592,673052.6507,669339.8297,608123.0467,627158.9214,866217.6085,118586067.3,843169.2773,607749.9504,324863224.6,579544.2273,644745.4759,613432.2834,758580.8591,836025.167,771078.3243,150124025.7,839266.02,153937377.4,632281.5054,622486.4308,622623.6989,545684.823,615817.2978,776038.0183,626241.9718,537472.182,658110.9986,632755.4729,701237.8259,625253.0708,84145037.03,166067970.4,638598.0186,186836398.7,130309807.6,849914.9499,718679.0417,569968.5138,152367439.2,74769886.28,620322.4888,787168.0165,909210.2808,72776017.42,973023.6259,750680.6409,246931331.2,686894.8556
"Feature0437",353047.6641,412934295.7,10664226.27,444118245.1,452914.3252,2838818.874,344166.233,303094.4545,450310.1144,196941397.9,283805.6659,400994.6883,280605.8816,403688.0295,391766.9478,323492.564,295639829.7,564302.28,521574.4977,335045532.4,262521.2605,272746.8451,284716.0816,393023.0811,277293.6906,324767.4618,361287901.3,364557.4321,494586988.1,599076.4335,293029.5552,269751.5456,473820.3972,260923.871,376353.2569,301369.596,259037.8517,354696.1346,255252.0086,287245.797,327046.2242,458512904.4,321516012.5,392229.0272,436762120.7,364756336.2,653220.083,319653.724,493065.1903,437178625.4,230989214,249865.7397,258868.7887,384126.3627,182365100.6,271131.8085,268787.6575,408056455.2,514621.6917
"Feature0438",266352.9376,726604149.2,3960696.631,575327644,589510.4921,1879761.261,260282.6076,255120.9682,338425.3966,633130936.1,296740.4402,472415.2842,308239.9911,277291.5391,261186.9444,260491.4006,509240204.1,376692.3173,315858.8151,758626267.1,260443.4698,261126.104,253524.3378,260946.9252,273812.5188,279624.2659,582309851.1,255413.1521,700592669.6,1792324.544,364426.0795,279612.6205,1185244.923,265467.8576,289863.3685,266373.0228,295056.8796,292155.4976,295372.3839,297320.7731,305424.9281,613844689.2,619901968,486954.5891,751187072.6,697392771.3,586596.8155,287979.8455,976782.315,542407995.1,562787322.4,415729.0511,259936.9435,268964.5202,620030545.2,289884.2268,266319.4752,740179270.6,291406.6561
"Feature0439",255873.2118,275003258.7,1141049.815,222563199.7,258981.1952,589986.1395,250041.7205,245083.1671,253505.7807,228469398.6,285065.1101,257984.0351,296112.2081,266381.4311,250910.4759,250242.2985,186419691,485209.4091,257398.7968,300566396,250196.2535,250852.0293,243549.3566,250679.9003,263039.2937,268622.3761,206523851.3,294892.5832,269164458,501894.6935,277625.8384,268611.189,423517.6829,255022.9554,278458.6186,255892.5067,283447.7897,280660.5632,283750.8803,285622.6096,293407.9045,236690900.1,254068491.4,264141.7379,293218226.3,264148234.4,278223.617,249759.7741,481606.7683,208384180.5,210697309.6,392329.335,249709.6565,258628.1507,236433508.8,278478.6562,255841.0659,258416445.8,388485.6095
"Feature0440",370268.3114,84880.86953,2157138.498,260376.2409,270702.7934,167785.6096,1220499.771,1322861.93,81977.79584,558758.7773,1413280.712,691301.4822,2550202.639,691307.2477,1601480.465,1300521.004,655880.8567,117623.0991,696791.098,463994.3864,1157154.234,501264.3516,61800699.46,1317963.638,194415.6795,56199.87076,376102.3048,1280348.27,341286.4506,72264.02306,1614001.982,802257.0139,1424621.096,962726.8538,227815.4024,412074.5769,1084241.051,495747.46,523560.6644,1760862.329,1197948.947,142080.0674,434886.3828,43325486.51,208304.9924,316449.3142,278801.2834,738893.993,1442537.189,951676.8742,546051.2187,1059071.918,740708.3996,493668.8578,282213.192,71508.70962,869347.0272,281397.7219,222747.7166
"Feature0441",3538959.964,1705208.072,1953091.317,1813829.064,1995099.343,1147974.799,16130209.69,21739125.42,2055355.147,3949391.198,610662.694,2065108.746,2767820.989,8948024.551,1910884.072,16596085.64,2150131.676,1759535.117,13327886.68,2605865.645,13482627.82,2146550.45,233629996.9,15969829.89,1586776.952,845276.5952,4661562.104,14678728.86,1399261.986,793064.2608,1467971.425,2450093.419,13274181.7,14661742.45,1525880.802,1786097.423,2244017.749,2547071.531,3577120.535,3464962.409,10731138.77,585312.7316,2393977.607,101836291.6,1043493.22,2029192.374,242480.6915,12869767.01,16373949.23,5312151.723,1884035.418,1668044.484,2791984.819,1628937.34,2117451.849,791497.5942,3559596.038,1544896.066,1348557.756
"Feature0442",175272176.2,173891174.8,181704893,186937107.4,169016198,176809480.4,182190956,165391848.3,181927854,170869403.3,179076663.2,182029688.1,178153807.6,173642308.3,184580229.3,184920998,173220877.3,164845635.1,180444579.5,186012992.3,174269768.9,186579274.2,168879155,177723662.5,175084041.3,185364542.5,178742942,180667799.4,178882993.5,179720690.5,163342928,180989156,191839352.2,170042987.1,174951467.9,176556386.3,174726662.2,176504907.9,197821865.1,171015929.5,185963252.1,178931867.9,171989887.5,172894779.7,183861825.9,179978736.9,195027259.1,195686198.3,186597808,1359318.959,696335.5276,3152088.208,565360.1076,172677284.7,1508761.027,160435026,178295164.6,175432792.1,176060337.9
"Feature0443",18691186.3,10193285.19,6512815.36,9943445.68,18779329.15,36097626.23,8475343.402,10416775.31,37745435.52,12131213.35,4276280.707,7858535.058,18548098.27,11818375.45,7159815.158,1706581.717,11204712.79,46123240.99,6490037.105,13754163.21,2086687.919,5385045.331,12912982.08,1762886.811,43545318.31,15464876.28,17463317.23,6549206.23,3862940.036,77039668.8,7592548.103,15666975.12,4490937.714,5906024.653,4274071.95,7072247.527,17883967.92,20250925.41,10122699.13,25221674.06,5118958.418,8771037.656,9447359.124,13688790.59,8977469.965,11389642.22,10841238.85,1795559.713,1803184.952,17305848.46,11765311.25,9066461.982,23157956.17,19124778.08,11088575.49,28025813.14,14906710.89,1487470.645,3491973.701
"Feature0444",413256258.7,249584099.1,343724906.5,554127756.9,340790494.6,368033674.6,1046793847,708319065.8,104177561.4,755026496.2,78150936.18,465140341.9,481961375.8,688752789.3,355656320.2,690591897.8,903743833.2,151675951.1,703968797.1,1057347836,843330129.6,400981868.2,774518941.8,1106390891,116310964.2,86183118.26,876531485.1,733004842.4,389374833.5,126969754,372423992,377868740,605401006.7,1017262822,42095093.92,319216463.2,410259500.3,51269179.68,433668594.3,611176088.3,641291329.9,328214961.6,794701617.4,817380690.8,194848136.4,1093415326,205723140.4,843761106.8,894647004.1,788274037.8,672737108.1,48057717.42,501250216.3,388592834,557130923.5,47318103.17,459780560.8,514617562.7,40513616.07
"Feature0445",28037775.2,322662.7849,336778.8354,878765.6936,1031791.678,763658.0474,183816920.5,149839539.7,3800821.031,4887574.136,531366.0369,2773779.277,1066654.066,90417247.03,330702.9534,173609680.4,6485773.683,722625.8704,123280945.9,25069904.87,141590069.1,2054667.854,113098888.9,185661356,463437.9858,353455.8112,12495568.58,178702171,879431.5345,871275.7509,327338.1164,23246652.66,139658438.9,167574290.6,1649790.528,2187656.55,21936080.38,22847829.72,20294235.42,1790956.268,91426887.7,546522.8121,10114384.33,49978043.82,436415.4267,7859326.831,627382.6171,108217614.4,186906848,13080856.7,2084654.502,3861224.762,35865185.39,6281550.695,610727.4573,703569.5825,20753475.84,1989128.394,1446968.702
"Feature0446",42714107.22,4903615.115,2152037.401,15483891.62,2952913.228,3747120.255,730257703.7,596693628.6,12156112.98,82565287.14,2246824.779,4859393.054,5218075.744,354169900.9,1734720.102,685492413.4,128349803.4,3824841.07,459884924.4,303532690.9,567425623.3,4391691.949,456524061.4,735944306.3,3907263.122,3136661.257,204619952.4,723638284.3,5017327.296,5409721.142,2082665.197,35202906.73,583126337.3,717025168.7,3261539.248,4451078.751,45176046.58,38601054.66,34070349.86,5521840.325,377550601,3528254.733,170315765.4,482498442.1,3138423.009,97253443.52,2586828.631,426261468.6,762988831.4,206639484.5,27782208.11,5652904.367,58036510.75,13100820.04,8299621.399,1956347.361,36181294.8,17227158,2749261.544
"Feature0447",18479375.68,42336076.02,147700.31,49169787.11,1116094.152,685085.0584,53438721.78,3365025.64,1044103.242,51019538.07,135453.4929,515600.4702,126320.2011,2580859.596,72142.32847,51166499.75,49116134.94,2462698.769,53864074.28,60012929.43,52634589.15,228085.6325,59870753.92,62476649.49,1425724.829,135612.6431,55057637.21,57857279.94,44668018.88,1007890.068,123150.178,271716.3345,61919135.43,60020121.43,154396.2215,421805.1286,794229.0342,1155012.531,236311.3678,4231488.686,34036874.49,30279619.58,47886249.64,53622580.6,43003126.54,60693055.44,160230.0682,50627699.17,58084382.5,150826050.1,116647129.2,532682.527,36385496.88,379331.6769,146570190.1,1469382.822,185366.803,46125671.38,204806.1094
"Feature0448",43816445.07,54014771.67,60067646.91,61414347.86,31542150.93,53520763.25,63988604,54858194.97,38496378.37,61936183.3,21538935.86,49857983.79,39650362.91,40574678.5,28426872.55,80035832.52,74763241.48,39322315.55,54669887.99,72814775.99,63518093.69,45475902.61,69728030.16,85301242.64,42911696.88,41312625.72,54605304.98,68310064.74,53700701.07,43083573.76,42127181.61,41559906.38,70884058.56,78313814.29,34148576.82,38206631.22,44970297.57,47224228.07,43664266.08,24243893.78,52569051.89,37317643.21,59785485.49,83733877.52,50887896.76,80429342.94,30931835.06,60839261.74,78249145.18,72253907.59,57822945.09,54891351.19,43835968.72,35411472.31,49756271.9,26496056.23,44091704.33,50516511.08,30554567.53
"Feature0449",60744135.52,74298602.31,83053475.71,84140254.09,43621815.46,75149289.11,91401937.63,74331422.99,52457420.86,84772137.03,30974698.97,66970102.76,55602372.78,56110909.07,38620665.21,107871356.7,100978441.7,54209838.67,76780855.38,101592515.5,88499261.13,62109424.15,95368118.77,120028807.3,58926060.52,56802406,75270630.78,93798914.02,73626893.15,58649924.9,57287082.84,59023884.69,96511500.5,107457238.7,47396825.62,52040451.18,61190904.27,64851600.52,59675908.5,35949025.99,72365705.87,50494964.23,83170231.7,114839502.2,68380078.22,107840070.1,41465795.55,81302813.52,104835866.3,97041826.45,76784135.85,74691309.62,58345005.69,49513279.27,66018060.21,37201663.52,60529655.54,70127638.52,42603932.56
"Feature0450",32215735.67,34263144.08,40324079.65,36575476.09,39079175.09,42982032.24,44190704.74,39214110.36,43716121.08,26269683.33,20743063.46,34557073.8,38573754.54,41849216.15,26928133.71,39643359.88,30142567.45,39949873.3,35610273.48,43934461.78,22305963.74,29729970.29,38370029.82,40496480.11,38758382.91,36995093.37,48003497.93,40384217.94,32399781.62,43620714.51,28975580.82,32893282.77,24931738.94,26373735.43,21961487.36,26875436.45,34157312.5,36648171.64,37035877.81,22709896.49,25332522.36,27318119.39,27853403.21,32581098.93,28169028.65,43323054.9,30810219.97,33700899.1,51277360.31,34058229.46,27250421.45,37582649.21,32991877.25,33765746.08,24576339.07,32260779.32,35337129.75,24427475.03,21307227.33
"Feature0451",19846482.7,20483129.85,26115156.36,23211998.02,22876656.24,24912408.08,25745519.35,24436302.13,31610529.35,14331954.34,10825642.82,19944471.64,21869296.44,26649683.85,15482004.87,22703600.41,16575151.37,23229724.68,19596154.91,26224087.44,10549149.09,16238284.45,21726848.82,24836923.99,22475431.99,22288223.03,29925653.38,25564719.15,19227819.45,24829763.5,15049962.65,19027384.2,11175073.38,11620145.4,10593734.5,15870400.52,20372561.52,20023602.97,21610200.19,11622464.27,13994965.81,13050913.82,15013988.43,19457021.71,17136241.24,27391186.01,18767390.76,18615670.66,30941638.61,17403725.99,17233711.95,21618954.45,18895491.38,20572129.48,12273231.72,17652960.53,20380548.83,12304716.7,11000619.56
"Feature0452",20535969.08,21755004.19,27761767.24,23707193.33,23082386.46,26925874.01,26104233.98,24328174.24,29887929.23,15420122.21,12165358.74,20812983.56,24031048.58,28112689.84,16477520.69,25325361.68,18201152.99,25728137.78,20660319.67,28412896.02,11573882.96,19592879.29,23979084.61,25205464.23,23094218.39,22657205.24,29934566.32,27565637.19,19952306.75,27726095.33,16471886.85,20075858.88,12801295.91,14014224.09,12203534.69,17985158.66,20768785.67,21551022.05,22800655.3,12552232.22,15629694,14721917.32,16327212.11,21359937.85,16856489.72,29268151.08,20470145.84,20996723.49,33401833.93,20436141.14,18131139.85,23052989.87,20658881.71,20044580.67,13174504.99,19912541.51,23064908.29,13658813.19,12880221.16
"Feature0453",55033750.83,56287331.57,66370733.31,63985661.74,60923543.72,73023208.5,76021905.2,67265471.49,83307999.75,44242765.36,39088588.29,59391910.94,66738132.59,71406161.68,48952354.95,70385197.15,52311936.19,71478065.49,58875533.11,74750081.55,40034868.98,53222241.27,62962165.13,73289384.89,67702823.29,65818497.7,81392794.78,66697353.95,56964463.8,72504763.99,51250842.44,55185500.93,41714172.22,44686142.14,39161217.37,51576048.72,57484421.87,61211988.99,63682466.83,38898614.81,45765935.89,45984520.38,46597163.27,57537814.58,46048619.94,74262080.34,56001727.01,57518645.44,82554016,62736223.27,51117540.6,64481173.21,59468275.49,55660519.46,42562795.25,58969269.78,61514588.73,42657105.26,38142228.04
"Feature0454",27772865.41,29171464.25,34688030.24,32270502.44,32184441.18,34528772.89,36161506.1,33061387.43,42480310.7,20619702.46,17268555.22,27407636.83,32838500,35070820.78,22496103.76,34217139.96,24464398.88,34834638.24,28162982.11,37623243.03,17809718.55,25912470.83,30321674.82,34906543.35,31837377.79,31457004.37,41275363.23,34261185.45,28066697.37,35708320.55,22354144.12,27002258.5,19588089.06,20290041.91,18054172.92,24061096.79,28346993.03,29112982.7,31099540.21,16942693.22,21566958.48,20303590.62,21856405.81,27974289.56,23844534.1,35870750.69,27133293.12,26874960.29,41716314.01,30921836.95,24356783.43,28841178.73,28427721.2,27055225.1,19787867.25,27447390.55,29920423.5,19588121.36,17472299.54
"Feature0455",48292732.57,45661840.29,54210464.8,51950565.29,48991754.77,57343375.27,57476111.13,52205451.45,67038246.67,36866261.79,33280258.05,45899682.33,53330774.13,51448100.12,40331160.61,55671806.39,44246937.41,57518362.6,46809179.73,60664651.94,32659403.99,42642925.22,50118597.87,58601995.37,55459569.52,51889985.47,61195015.09,55077004.65,45858000.8,60240866.92,41799785.61,46383063.94,34326481.82,37547527.33,32225377.75,41749434.55,47775833.84,50000107.99,50337080.2,35287239.43,38026735.6,38437514.81,38889463.39,47238948.21,40381987.99,59119844.21,41745585.9,46226955.08,66886359.91,52998539.84,40281414.24,50544542.96,46061560.85,44557212.82,34921951.7,47713373.67,49508506.76,37248976.31,30180403.05
"Feature0456",51114596.07,46043614.97,51557108.27,48078747.78,54196548.06,58625771.25,57172387.73,50508266.08,65247734.16,46561775.57,31428729.94,42901904.82,53969392.57,45796318.98,43387481.08,58110958.19,47929622.07,63174081.72,48351298.86,61730264.22,42149208.82,42718642.41,47994461.09,56940543.06,60286276.18,48591616.96,64570439.71,54534402.97,48088706.67,60806423.45,42827780.63,50861100.88,41313277.31,43355249.07,31491157,40771156.37,55610574.67,51674299.63,50469383.75,45423064.91,38011113.23,39211110.77,45058782.72,50508152.7,39424755.91,61677782.44,46437542.42,46010489.82,64993480.82,60366853.12,45605476.21,46646244.75,54526788.7,50997244.74,40824897.03,45935517.63,51851934.8,38506801.11,30054529.48
"Feature0457",236940141.5,236246301.7,251336803.2,228034977.1,240820423.5,278510668.3,286813054.3,250861040.8,328473377.4,199448020.9,165763156.4,220703578.1,266179475.6,244205896.7,198251357.7,277186309.8,216721130.7,295930984.3,236256967.4,296040259.3,179341089.2,197859078.1,234531352.7,291184577.2,298388437.1,240198391.4,321378195.9,272238591.5,230298080.1,287524414.7,196150600.8,229641475.3,185576452.2,195799833.3,143884818.9,208468475.3,253833450,245648551.8,248453666.5,198594757.8,179527004.2,197126107.9,195857646.6,242634426.8,187155730.2,292604763.8,217690037.4,220465916.8,312525776.5,278112110.1,208345071.7,238356746.1,242086998.1,230502360.2,180770687.5,214810940.6,213685990.6,185161556.8,138802810.4
"Feature0458",27525083.77,25166055.17,30469414.56,28887587.31,29535625.73,36011559.1,34018154.12,29370025.3,38621498.66,23559543.01,18994635.53,26122743.28,32200683.64,29404894.6,24202994.11,32380974.41,24710195.22,35651286.86,28090734.74,34223734.02,21158186.51,24281442.98,27153901.66,28172440.79,33283155.73,27248810.63,37656440.58,30327707.26,24077032.9,27171210.41,23266300.97,27136586.04,20189084.97,23187832.71,17917639.23,24010587.09,27997548.43,28177644.46,27955471.81,23099632.36,21253304,21523129.37,23569559.93,28269066.59,22433200.75,34067050.1,25050126.81,25438015,37552766.48,31753329.07,25222364.17,27927579.74,28489641.08,26982045.73,20956662.38,26905074.35,28047821.48,21525820.23,17539697.63
"Feature0459",213041330.8,7735530.504,5006658.17,9089322.055,102472537.5,81681666.18,121111.2462,530176.7066,173725614.5,12034757.72,3648964.86,44749868.2,25381055.79,1700494.471,5347497.874,487837.9178,7908083.926,135600383.3,375447.9956,5504541.879,184391.5193,54143919.63,353165.3729,215069.3891,124126344.7,44909736.96,8543602.685,331846.8551,9060322.641,131782542.6,5977227.621,149664517.7,613623.3028,366445.2433,43424862.65,59689307.06,208194433.1,169827157.9,153153450.6,40307130.1,427931.0932,9397293.591,4983570.289,1378615.451,8843343.693,6924856.989,21307889.6,426654.995,328954.3354,5072629.491,6381552.017,50293325.56,179679862.3,157809515,6457273.53,72930693.93,156738467.8,12105092.47,32033421.89
"Feature0460",288515534.2,80850379.5,112231483.8,82251873.72,123205740.4,146678994.3,224570.1695,10406762.75,306942026.8,79156627.35,96699595.07,212396337.9,144629747,8495640.55,116958746.4,356096.5682,60037923.57,126063408.8,531794.5928,54173612.97,274885.5787,194935147.6,1483195.672,361252.0681,109045161.2,79282157.56,77954825.16,460582.8731,89069215.47,125283564.6,133951715.1,330354647.9,785782.5927,432471.9306,181513994.2,252393766.9,344600463.4,323860407.4,280495509.9,139898940.2,344695.708,102157373.7,49072494.28,34763907.25,85157744.58,60955120.9,103753862.4,466546.5835,595988.5535,53006319.83,49865077.22,190880723.1,280839927.6,311340185,48878481.09,122791154.3,347262916.4,89145778.02,152012728.2
"Feature0461",25176545.34,2547961.045,15661577.28,2154083.013,26742761.07,36586923.69,219173.45,189829.1559,18526975.2,3330387.227,19086140.73,18709518.04,17649743.08,298659.9223,19244289.63,237121.9797,3657968.705,32240668.33,424715.2103,2343137.79,198069.7381,15027085.79,176117.7042,237777.0568,35282702.04,22196227.94,2738864.585,239532.6907,2749424.031,27621567.94,16455869.63,25974787.96,209304.6939,225497.2735,25541620.36,17462426.48,23926625.71,26127072.04,26687637.51,19852010.04,504126.3052,3708600.561,2371833.735,2231050.706,3379043.627,3005273.262,34000569.41,265251.1731,215191.6543,2131574.941,2855118.486,13289712.45,17568562.43,19305487.17,3056286.348,33290197.17,26299535.81,2326662.316,19279670.11
"Feature0462",264021112.1,486357706.8,168090015.8,498642394.9,94850099.52,92615417.01,643039029.2,262484444.3,17446787.76,595290360.9,44008666.02,347341066.9,132888718.1,280680963.3,48422240.56,613165244.7,580729597.3,18214868.27,484682041.3,605466488.9,530619372.5,300347157.5,449182777.1,601072967.7,16068892.87,3059493.611,590058223.9,641772410.8,529507678.2,17698476.6,78311245.87,168285343.8,538599174.2,593877009.9,212435928.3,265822315,167405305.2,216068798.5,176624520.1,184459570.2,335689917.3,347396731.5,539477069.9,521411726.9,434547759.5,615636152.8,39433868.74,465695208.6,582874393.3,541583796.5,512338638.5,354398316.1,216278203.4,97967115.64,470817976.3,38103586.23,182588998,504149593.3,184730872.9
