"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2892000.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0364",NA,NA,NA,NA,NA,NA,NA,NA,NA,69357.34724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1173832.051,NA,142266.8286,NA,NA
"Feature0365",NA,53824146.79,NA,NA,NA,NA,NA,NA,NA,NA,967115.7864,42444646.21,NA,NA,49557288.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,36564214.45,NA,NA,NA,NA,NA
"Feature0367",NA,235883661.9,NA,NA,NA,NA,NA,NA,199627728,23160235,3145254.276,186148096.1,NA,NA,225421914.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,154998329.1,224257537.5,NA,NA,NA,NA
"Feature0369",NA,106409834.7,NA,NA,NA,NA,NA,NA,NA,NA,706005.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0370",NA,508549430.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,399392177.7,NA,NA,499561612.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,385065756,NA,NA,NA,NA,NA
"Feature0371",108588421.4,309531118.4,132799217,237941311.7,NA,NA,NA,300894316.4,222470107,1277385.449,345022.7908,207278638.8,331037227.7,314856274.7,280832938.8,NA,NA,NA,NA,NA,NA,121288039.1,3075459.801,282240035.5,185255962,317244224,404927.952,95731065.1,1494845.144,144077.9879
"Feature0372",NA,NA,NA,NA,3241529.893,115508707.6,8044521.55,NA,NA,NA,NA,NA,NA,NA,NA,3687269.618,68536419.33,77999889.76,103745781.5,96205456.38,NA,NA,89141400.51,NA,NA,NA,127592937,NA,NA,68686242.73
"Feature0373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33704340.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8572347.637,NA,NA,NA,NA
"Feature0376",NA,48712277.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,23902287.58,NA,41087483.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28376861.09,NA,NA,NA,NA,NA
"Feature0377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25554517.12,NA,NA,NA,NA
"Feature0378",5221361.591,29403099.53,NA,21490476.07,NA,NA,NA,22161111.54,18702770.36,5815249.468,NA,NA,NA,24165249.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164741.442,NA,NA,NA,NA
"Feature0381",NA,43525741.24,NA,18483538.92,NA,NA,NA,NA,30056620.13,NA,NA,NA,NA,39374635.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0382",NA,NA,NA,NA,NA,316970557.4,NA,NA,NA,NA,NA,NA,21749761.54,NA,NA,NA,178076513.9,NA,172264273.2,NA,82851226.35,NA,150088284.9,NA,NA,17906055.86,NA,NA,NA,135408136.6
"Feature0383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050233.722,198059966.9,NA,NA,NA
"Feature0384",NA,333174424.7,116494389.9,271933337.4,262081070.4,142275401.7,88163451.58,308093567.5,214937160.5,387707639.4,140804656.9,200336971.2,338759314.2,342534054.4,255490185.1,323404595.2,107613957.3,148458637.5,388476230.4,478478824.6,208585834.5,120365776.1,321909301.6,NA,188056555.9,NA,NA,NA,285790038.3,89225840.42
"Feature0385",NA,NA,NA,NA,NA,15291505.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22899068.17,NA,NA,NA,NA,NA,NA,NA
"Feature0386",NA,162869031.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,105542435.5,NA,NA,131640623,NA,NA,NA,NA,NA,NA,NA,NA,NA,145352179.9,NA,NA,NA,NA,NA
"Feature0387",NA,NA,NA,2519013.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,840059.8468,NA,NA,NA,NA,NA,NA,NA,660027.2865,NA,NA,NA,829043.4803,NA,527174.7627,NA,NA
"Feature0389",NA,NA,NA,NA,NA,14328480.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8148470.223,NA,NA,NA,NA,NA,NA,12771054.41,NA,NA,NA
"Feature0390",NA,NA,NA,43570567.39,NA,63824339.46,NA,114928849.8,80952844.29,NA,48920999.65,70498958.35,NA,NA,83037260.71,NA,NA,NA,64363575.08,NA,48709210.85,NA,NA,NA,78668334.37,112597714.1,62890969.08,NA,NA,27910748.69
"Feature0391",149654094,256113688.7,127954392.4,99142405.76,199102884.7,133109748.9,96815171.89,254944600.5,172379296.5,115146498.2,109274836.1,164761080.3,274355522.7,224608873.7,186723721.1,238486068.9,70455661.97,96652305.5,132295785.8,145061423.1,109003061.8,127651590.5,94287577.8,209963057.9,163930722.2,257292628.4,136020944.7,161244897.2,136381519.1,65971995.33
"Feature0392",NA,NA,NA,18127322.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0393",55297216.78,NA,237843902.6,63441016.65,NA,NA,NA,NA,268596996.1,39187635.16,NA,NA,204635018.5,NA,NA,NA,NA,NA,NA,NA,NA,33521305.79,NA,224343093.5,NA,NA,NA,NA,41260784.44,NA
"Feature0394",NA,NA,NA,NA,NA,NA,NA,52209092.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79493423.5,NA,76509299.17,NA,NA,NA,NA
"Feature0395",NA,230663134.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,144185059.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249141368.6,NA,NA,NA,NA,NA
"Feature0396",5659428.386,222762116.1,NA,3650180.37,NA,NA,NA,171428804.8,260117748,NA,2646619.959,250936586.3,NA,197893526.3,287435214.5,NA,NA,NA,NA,NA,NA,NA,NA,25801110.71,162950847.9,161248382.5,NA,7930112.432,6064344.814,NA
"Feature0397",NA,NA,4951112.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,8851706.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609783.892,NA,NA,NA,NA,NA,NA,NA
"Feature0398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775037.4571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0399",1020557.468,NA,NA,318352.2919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27983070.51,NA,NA,NA,NA
"Feature0400",NA,874932244.6,NA,NA,746995881.3,396063868.3,336273875.4,NA,NA,NA,NA,NA,NA,NA,NA,838917296.9,241233640.8,293563141.8,222806731,282328889.4,215677143.8,400179390.1,NA,766386046.1,NA,NA,423569417.7,NA,NA,213740915.4
"Feature0401",NA,NA,NA,NA,NA,2045100.074,229758.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461585.7031,NA,631360.966,NA,NA,NA,NA,NA,NA,NA
"Feature0403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6589400.324,123920692,184398284.7,NA,NA
"Feature0404",NA,719979702.4,NA,2140387.719,NA,NA,NA,675689151.3,600842653.1,3029143.863,773794.7262,551397112,NA,NA,635866198.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,556912067.3,723155891.4,NA,NA,NA,NA
"Feature0406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630636.5433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6898004.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2884935.947,NA,1429952.516,NA,NA
"Feature0410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765960.1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0412",NA,NA,NA,NA,NA,NA,NA,23920176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0413",NA,53247246.55,NA,2690167.098,NA,NA,NA,52016648.48,40836438.68,2341678.355,NA,36874501.88,NA,NA,46491094.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,37498801.56,53780538.58,NA,NA,NA,NA
"Feature0414",NA,69164577.87,NA,NA,NA,NA,NA,NA,57515427.95,NA,199751.0152,47361622.67,NA,NA,66405255.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,45718043.85,NA,NA,NA,NA,NA
"Feature0415",NA,94239564.61,NA,2153385.292,NA,NA,NA,104386775.8,88652463.75,1174431.871,474782.4752,83003823.09,NA,NA,92465339.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,79134737.35,109281530,NA,NA,933794.8753,NA
"Feature0417",3847949.776,257244856.6,NA,4291211.609,NA,NA,NA,253991861.9,NA,6385638.527,5019019.639,NA,NA,288977097.4,NA,NA,NA,NA,NA,NA,NA,152852344.7,NA,213889148.5,NA,NA,NA,5336052.506,2929402.728,NA
"Feature0418",NA,207726897.7,NA,NA,NA,NA,NA,NA,NA,NA,3852423.364,257508278.1,NA,NA,233875658.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,188304758.1,NA,NA,NA,NA,NA
"Feature0420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92492.27465,41337359.78,NA,NA,NA
"Feature0421",NA,NA,NA,NA,50631830.34,31434431.61,NA,NA,NA,NA,NA,40516637.97,NA,NA,52458471.29,NA,NA,30141956.75,81085773.13,NA,42593792.25,NA,65404007.27,NA,38803126.84,NA,NA,NA,NA,NA
"Feature0422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929855.807,77946660.49,NA,NA,NA
"Feature0423",343719.387,NA,NA,NA,NA,NA,NA,NA,NA,511139.0585,NA,NA,NA,737694.296,NA,NA,NA,NA,NA,NA,NA,621762.9562,NA,759600.2783,NA,610857.7694,NA,722135.1392,514787.6938,NA
"Feature0424",602218.9834,NA,NA,805750.3403,NA,NA,NA,654467.0189,164511.0243,658566.2579,NA,NA,NA,788033.8439,NA,NA,NA,NA,NA,NA,NA,647263.6821,NA,638357.3142,NA,752012.9866,NA,512936.654,491657.2253,NA
"Feature0425",760874.2979,NA,NA,666711.3732,NA,NA,NA,824580.3654,1179437.847,744298.2207,NA,NA,NA,1147133.942,NA,NA,NA,NA,NA,NA,NA,842137.7851,NA,427927.6851,NA,1130214.95,NA,932351.4341,886913.5408,NA
"Feature0426",379132.4258,NA,NA,757896.4971,NA,NA,NA,560555.8929,352672.235,322571.758,NA,NA,NA,754744.534,NA,NA,NA,NA,NA,NA,NA,321101.4203,NA,327954.776,NA,860413.403,NA,907801.3252,652027.8372,NA
"Feature0427",600307.6428,NA,NA,586481.4439,NA,NA,NA,192219.7422,876857.6818,602458.5852,NA,NA,NA,290050.4012,NA,NA,NA,NA,NA,NA,NA,205303.8937,NA,623593.8065,NA,1102912.2,NA,619738.1238,604443.2799,NA
"Feature0428",551197.3328,NA,NA,673689.498,NA,NA,NA,414773.7443,679663.2505,378266.3429,NA,NA,NA,461977.7879,NA,NA,NA,NA,NA,NA,NA,408153.3742,NA,837523.6988,NA,1359003.922,NA,986598.8568,468446.6419,NA
"Feature0429",992672.5103,NA,NA,2853139.231,NA,NA,NA,489895.7405,1598569.787,525856.2527,NA,NA,NA,3181290.211,NA,NA,NA,NA,NA,NA,NA,866625.5557,NA,2463362.693,NA,6018382.604,NA,1973903.471,1038612.831,NA
"Feature0431",NA,76613530.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0433",NA,286393018.8,NA,305137823.4,NA,304193517.7,NA,296690393.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0434",NA,NA,NA,2771426.666,NA,NA,NA,85614214.05,140877837.2,2043068.407,1265024.866,124090535.9,NA,120166847,97830482.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,115296629.2,131849086.3,NA,2394323.813,2622049.102,NA
"Feature0435",191519.2759,NA,NA,193589.3363,NA,NA,NA,196511.0805,194793.0808,191179.8665,NA,NA,NA,192339.4782,NA,NA,NA,NA,NA,NA,NA,209887.3379,NA,196621.3487,NA,195612.0652,NA,187293.2341,191585.6892,NA
"Feature0436",NA,NA,NA,NA,NA,NA,NA,NA,607749.9504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750680.6409,NA
"Feature0437",353047.6641,NA,NA,450310.1144,NA,NA,NA,323492.564,521574.4977,269751.5456,NA,NA,NA,364557.4321,NA,NA,NA,NA,NA,NA,NA,327046.2242,NA,392229.0272,NA,493065.1903,NA,258868.7887,268787.6575,NA
"Feature0438",266352.9376,NA,NA,338425.3966,NA,NA,NA,260491.4006,315858.8151,279612.6205,NA,NA,NA,255413.1521,NA,NA,NA,NA,NA,NA,NA,305424.9281,NA,486954.5891,NA,976782.315,NA,259936.9435,266319.4752,NA
"Feature0439",255873.2118,NA,NA,253505.7807,NA,NA,NA,250242.2985,257398.7968,268611.189,NA,NA,NA,294892.5832,NA,NA,NA,NA,NA,NA,NA,293407.9045,NA,264141.7379,NA,481606.7683,NA,249709.6565,255841.0659,NA
"Feature0440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501264.3516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0441",NA,16130209.69,NA,NA,NA,NA,NA,NA,NA,NA,2146550.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0442",NA,NA,165391848.3,NA,174269768.9,NA,NA,NA,180444579.5,NA,186579274.2,168879155,177723662.5,180667799.4,191839352.2,170042987.1,174951467.9,176556386.3,174726662.2,176504907.9,197821865.1,185963252.1,NA,172894779.7,195686198.3,NA,NA,NA,178295164.6,NA
"Feature0444",413256258.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,400981868.2,NA,NA,733004842.4,NA,NA,NA,NA,NA,NA,NA,641291329.9,NA,817380690.8,NA,NA,NA,501250216.3,NA,NA
"Feature0445",NA,183816920.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,113098888.9,NA,NA,139658438.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,108217614.4,NA,NA,NA,NA,NA
"Feature0446",NA,730257703.7,NA,NA,NA,NA,NA,NA,459884924.4,NA,4391691.949,456524061.4,NA,NA,583126337.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,426261468.6,NA,NA,NA,NA,NA
"Feature0447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58084382.5,NA,36385496.88,NA,NA
"Feature0448",43816445.07,63988604,54858194.97,38496378.37,63518093.69,49857983.79,40574678.5,80035832.52,NA,41559906.38,NA,NA,85301242.64,68310064.74,NA,78313814.29,34148576.82,38206631.22,44970297.57,47224228.07,NA,52569051.89,35411472.31,83733877.52,60839261.74,78249145.18,54891351.19,43835968.72,44091704.33,30554567.53
"Feature0449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95368118.77,NA,NA,96511500.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0450",NA,NA,39214110.36,NA,22305963.74,34557073.8,41849216.15,39643359.88,35610273.48,NA,NA,38370029.82,40496480.11,40384217.94,NA,NA,21961487.36,26875436.45,34157312.5,36648171.64,NA,NA,NA,32581098.93,33700899.1,51277360.31,NA,NA,NA,21307227.33
"Feature0451",NA,NA,24436302.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18615670.66,NA,NA,NA,NA,NA
"Feature0452",NA,NA,24328174.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20996723.49,NA,NA,NA,NA,NA
"Feature0453",55033750.83,NA,67265471.49,83307999.75,40034868.98,59391910.94,NA,70385197.15,58875533.11,55185500.93,NA,62962165.13,73289384.89,66697353.95,41714172.22,NA,NA,51576048.72,57484421.87,61211988.99,63682466.83,NA,NA,57537814.58,57518645.44,82554016,64481173.21,59468275.49,61514588.73,38142228.04
"Feature0454",NA,NA,33061387.43,NA,17809718.55,27407636.83,NA,NA,NA,NA,NA,30321674.82,34906543.35,34261185.45,NA,NA,NA,NA,28346993.03,29112982.7,NA,NA,NA,NA,26874960.29,41716314.01,NA,NA,NA,17472299.54
"Feature0455",48292732.57,57476111.13,52205451.45,67038246.67,32659403.99,45899682.33,NA,55671806.39,46809179.73,46383063.94,NA,50118597.87,58601995.37,55077004.65,34326481.82,NA,NA,41749434.55,47775833.84,50000107.99,50337080.2,NA,NA,NA,46226955.08,66886359.91,50544542.96,46061560.85,NA,30180403.05
"Feature0456",NA,NA,NA,NA,NA,42901904.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40771156.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0457",236940141.5,286813054.3,250861040.8,328473377.4,179341089.2,220703578.1,244205896.7,277186309.8,236256967.4,229641475.3,197859078.1,234531352.7,291184577.2,272238591.5,185576452.2,195799833.3,143884818.9,208468475.3,253833450,245648551.8,248453666.5,179527004.2,230502360.2,242634426.8,220465916.8,312525776.5,238356746.1,242086998.1,213685990.6,138802810.4
"Feature0458",27525083.77,NA,29370025.3,NA,21158186.51,26122743.28,NA,NA,NA,NA,NA,NA,NA,30327707.26,NA,NA,NA,24010587.09,27997548.43,28177644.46,NA,NA,NA,NA,25438015,37552766.48,27927579.74,NA,NA,NA
"Feature0459",NA,NA,530176.7066,NA,184391.5193,NA,NA,NA,NA,NA,NA,NA,215069.3891,NA,NA,NA,43424862.65,59689307.06,208194433.1,169827157.9,NA,NA,157809515,NA,NA,NA,50293325.56,NA,NA,32033421.89
"Feature0460",288515534.2,NA,10406762.75,306942026.8,274885.5787,212396337.9,8495640.55,NA,NA,NA,NA,NA,361252.0681,460582.8731,NA,432471.9306,181513994.2,252393766.9,344600463.4,323860407.4,280495509.9,344695.708,311340185,34763907.25,NA,NA,190880723.1,NA,347262916.4,152012728.2
"Feature0461",NA,NA,NA,NA,198069.7381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225497.2735,NA,17462426.48,23926625.71,26127072.04,NA,NA,NA,NA,NA,NA,13289712.45,NA,NA,19279670.11
"Feature0462",NA,643039029.2,NA,NA,530619372.5,347341066.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,593877009.9,212435928.3,265822315,167405305.2,216068798.5,176624520.1,335689917.3,NA,521411726.9,NA,NA,354398316.1,NA,NA,184730872.9
"Feature0463",NA,NA,NA,NA,4869318.916,44690737.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31545947.91,42894806.28,58908134.39,55844328.51,47119036.41,NA,54185385.14,NA,NA,NA,42159356.1,NA,NA,28049583.06
"Feature0464",NA,NA,NA,144674.2821,NA,NA,NA,NA,145869.3407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149812.8038,NA,147220.0477,NA,NA
"Feature0465",NA,58849820.66,NA,NA,NA,NA,NA,NA,NA,NA,231255.5985,82482854.49,NA,NA,92903071.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,97286437.16,NA,NA,NA,NA,NA
"Feature0466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555453344.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0467",NA,46578490.98,NA,NA,33902366.23,NA,NA,NA,NA,NA,11102679.11,33233644.44,NA,NA,NA,NA,NA,9339869.417,NA,45882502.89,NA,NA,NA,NA,NA,NA,13085031.97,NA,NA,9490753.47
"Feature0468",NA,1285147050,NA,NA,NA,NA,NA,NA,NA,NA,10004012.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0469",6538842.598,222595350.9,NA,206668.3734,NA,NA,NA,254308147.2,187450519,337762.8228,NA,198359942.2,NA,219201415.2,217760703.8,NA,NA,NA,NA,NA,NA,190786053.3,NA,81461569.13,220590011.1,193959796.5,NA,2719008.8,1932029.083,NA
"Feature0470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351829953.6,NA,NA,271014092.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,260331702.4,NA,NA,NA,NA,NA
"Feature0472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218062.1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0473",NA,NA,99379.77856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230340.986,73085420,NA,NA,NA,NA,NA,NA,NA,314883.5941,NA,NA,106178.0281
"Feature0474",NA,NA,NA,358587.0569,NA,NA,NA,274197.9066,NA,NA,NA,NA,NA,253708.5115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0475",NA,NA,NA,28235013.13,NA,NA,NA,NA,16037040.66,8367281.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18632926.41,NA,13458271.43,NA,NA
"Feature0476",NA,NA,NA,354894.5724,NA,NA,NA,271374.4039,NA,NA,NA,NA,NA,251095.9946,NA,NA,NA,NA,NA,NA,NA,309867.3126,NA,NA,NA,NA,NA,299136.4618,NA,NA
"Feature0477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5044178.139,NA,NA,NA,NA
"Feature0478",772894.9175,NA,NA,991081.5917,NA,NA,NA,793039.837,791129.4015,831008.9026,NA,NA,NA,996149.4119,NA,NA,NA,NA,NA,NA,NA,847021.0422,NA,919741.1976,NA,1007502.622,NA,903763.7343,773162.935,NA
"Feature0479",NA,NA,383004.5923,NA,365951.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448799.3979,63027018.32,82675459.92,132271737.3,126574910.1,NA,NA,NA,NA,NA,NA,70212561.67,NA,NA,50615134.89
"Feature0480",NA,148122377.3,115629632.2,227447651.1,NA,NA,NA,148568497.7,129374391.8,48080511.51,33599176.86,123073204.2,124941698.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108849430.3,158334893.5,NA,78108091.99,47129550.37,NA
"Feature0481",NA,60728458.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,31650898.13,NA,NA,32949993.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,26809359.61,NA,NA,NA,NA,NA
"Feature0482",21855411.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064816077,NA,NA,NA,NA,NA,NA,NA,891397686.7,NA,180911109.4,NA,NA,NA,NA,NA,NA
"Feature0483",NA,NA,50490686.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0484",NA,113007552.7,74300781.61,56299811.21,NA,NA,NA,119115663.9,88356641.36,16252221.75,10132789.58,84262088.53,NA,NA,100044885.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,92632849.33,118819645.7,NA,NA,NA,NA
"Feature0485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49588377.77,NA,NA,NA,NA
"Feature0486",NA,NA,NA,NA,NA,431504.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489538.8291,NA,NA,NA,NA,NA,NA,NA
"Feature0488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551064.4231,NA,586371.3444,NA,1283615.933,NA,NA
"Feature0489",NA,NA,1265072.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0490",NA,NA,1648133.438,NA,1675643.707,287011975.3,2242801.989,NA,NA,NA,NA,NA,1829318.462,NA,NA,1782789.454,253929515.8,273758114.9,286701532.4,307127593,301894114.2,NA,283868256.9,NA,NA,NA,252460411.6,NA,NA,237030689.4
"Feature0491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9190654.327,NA,NA,NA,NA,10318560.72,NA,NA,NA,NA
"Feature0492",NA,NA,NA,14363642.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11997537.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19269438.13,NA,NA,NA,NA
