"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_2","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0134",29.0096527222262,28.3802750112122,28.2965274456054,27.718852368904,27.8502643835521,22.6893158574043,27.6453943485155,27.1472562413403,28.91090093475,26.9349601732921,21.6462673857535,21.1043836553754
"Feature0135",28.1196631987946,27.848122669442,27.9633566908402,29.1845309707572,29.1355881305952,29.1290784802802,29.166851130711,27.9497124762326,28.9635934088896,28.8899489313499,29.3441300579502,26.1897747612358
"Feature0136",24.8419602116595,24.3025950206065,24.0815085648553,28.7537291417413,29.1208696651367,29.4450964537151,28.3808036052106,28.992832906917,28.9484919648779,23.6248164435273,24.5607097118154,25.3389629632798
"Feature0137",29.3386589922838,28.8776750768934,28.9891636869423,27.7295258969943,28.3369621470131,29.0927807627316,27.123873319816,25.851027260556,28.761390178149,28.9825672566639,27.6830766453624,28.9075705437324
"Feature0138",22.8409890381675,26.757687929393,26.797900261288,28.2948188865014,28.3004400757185,28.9999847767133,28.3258940667064,28.2365454698205,24.8193794437288,28.9704999906756,29.3551099714327,29.8541595835809
"Feature0139",29.7992371355989,28.9398474924757,28.700196945084,23.2408960313827,22.098043150184,23.9463913662733,23.8266158646465,21.9216164702314,24.0991677953395,26.605571738429,27.6509215661189,27.8664036539385
"Feature0140",18.1094533905215,20.0704223494187,18.6845383125794,23.243065077271,23.6703278390056,23.9490549511269,23.7069108638086,24.6985729316047,21.9611334619956,29.7054171607458,29.7251555883012,29.8959187463378
"Feature0141",20.0253393368922,21.0592026086096,20.3781561781436,21.0394135382576,21.3599019943753,20.6477684652463,21.8420380562889,22.9253012580485,20.6683564143831,29.1814411897622,28.4199578908915,28.783928622563
"Feature0142",30.2659692726656,30.1459246569517,30.0562248800701,28.6446384329156,29.1564668801278,28.9976010108695,28.7550967888395,28.2452551572394,29.0961763307748,27.3148649030909,27.7156485964154,28.2294192497585
"Feature0143",28.183887295215,27.9839707090054,28.0864328585824,29.3125736469247,29.2563159414624,29.5582564715181,29.2721623456016,27.9303171886779,29.0379885460236,28.980667725437,29.3190968525894,29.701778365557
"Feature0144",27.3544422560433,27.0493290590588,27.111247744604,28.6189244079956,28.6833042169785,29.0598954598385,28.5758087775824,28.478285489178,29.3526965566264,29.0547576090182,29.2171109599605,29.7233906458984
"Feature0145",28.7655571135014,28.2906403984225,27.9631866422908,25.1489847153421,23.8372089585398,26.1451182131305,23.5183879828396,21.0161764613338,23.8938974714357,29.2057072328726,29.9623008254601,30.4254363197315
"Feature0146",30.0757751096072,30.0173776717303,29.8672373829673,29.7735785336021,29.3367408522724,29.7304833614705,29.2739395093881,29.5425978099747,28.5268381213963,29.4913851456253,29.6853699656221,29.6263771814589
"Feature0147",18.6602743028719,22.2275384870888,20.175097346125,20.7649009431215,20.7417533131496,21.18695767456,21.8108070409029,23.3558219540581,21.1579898276507,29.455751630894,28.9272799114229,29.462377243905
"Feature0148",29.9770361985363,29.6356311606199,29.66112644947,28.6550634253899,28.7400515360778,24.6659442617357,28.2538069692733,27.3438198809348,29.7270422279823,27.4401377855782,27.2092109352202,21.9587242930662
"Feature0149",19.4465709514745,20.8823733512489,19.8514570991484,21.0117419706262,21.5595203292626,20.9212001064434,21.6415654357092,24.1387777651529,20.5518789309954,30.7379221945998,29.8770850106705,30.3369084665199
"Feature0150",31.0130048045813,31.2601748052024,31.2647094544083,29.807987305632,28.7218910241105,29.2690757472788,30.2921733480373,31.6717315194209,29.8449351750811,30.0999457912182,30.2041924149912,30.6545868590647
"Feature0151",24.0404267889825,23.6271635205935,23.2913609949678,26.3632163960141,27.8146040440507,27.4284915530316,27.5319476649108,28.3378886854827,28.8655178188363,29.9361966088987,30.3772249894008,30.9018293232357
"Feature0152",20.5675356202793,22.6653029093353,21.8133881600603,21.9858007938426,22.3546636083782,22.2355394717023,33.6130125782361,23.8517351950479,29.6077631443773,20.6300661859877,19.6689448640273,19.4609365090305
"Feature0153",19.2476168343044,22.7503041128762,19.4607836307156,20.754827420638,19.7538103892819,21.8627460391037,22.8083041130125,22.6083267402811,20.408853147781,31.2620444462731,30.7168712449754,31.0971598399743
"Feature0154",21.2687424635655,22.4297289466644,21.8595532455911,22.8489652496352,22.4878342354901,22.3335003313443,29.0361601875588,24.052585304179,32.9932613421189,19.8568924073376,19.7811323248649,19.579127801733
