"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_2","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0103",28.0666068942123,21.7115150825594,24.2824084252286,23.0796273335956,19.8217777276746,20.4603255067139,21.4663436533246,19.7597201339753,23.6498603471301,21.3843602751303,20.5212242909632,18.6361139103576
"Feature0104",27.7722870339202,27.6823942057441,27.8049943131083,27.0314967029319,20.1732860583715,26.5175283287347,27.7927240194783,26.2901462130193,23.8088600972025,27.0958707185685,26.9452352119482,27.1731972190437
"Feature0105",21.2854619276908,17.9278249968076,17.4002630639433,21.3793060226381,20.5073750862837,28.5676768807752,17.9332387965739,19.7308409431054,19.9959123692925,17.2980013040202,25.0569057778678,25.0623021720827
"Feature0106",18.8042599440294,19.4660622666975,19.4728302529359,18.7459763858784,19.8985633847503,19.7051982842955,19.2779104902463,22.233673889079,17.5305033302259,27.2485706188558,26.0590602195612,26.3537990235161
"Feature0107",28.1778398107829,27.6559641440245,28.1712237015499,22.6484224063642,21.5458271259177,21.6275454730746,23.4860913020571,22.7632942677312,22.5802124037004,24.2927922509226,23.9382779151697,24.4791200010288
"Feature0108",16.5505462697745,21.8683569246431,21.9828444718584,16.9227716833626,17.3004541379427,16.8966811553777,20.1779553711235,23.3923150296205,17.64052856937,27.3158449035395,21.1181306710616,21.4942454137081
"Feature0109",21.2860637498103,27.9781069495888,28.2309082899313,28.3126639810672,28.3512343931582,20.0189619919962,27.6750660466115,26.6592160406041,23.6254421617802,25.9542024004216,19.6598889862758,18.5451400274113
"Feature0110",27.9432325465632,27.9189762421185,28.0123600680952,28.2048284940156,28.1939746648214,28.3540672926628,27.2971087645581,26.3584852064651,28.4235985376503,25.669929335657,24.6547417626327,23.9332975329683
"Feature0111",28.0916283675448,27.9558689948236,28.101988247337,28.0767345345121,26.5055655835947,27.5377975690913,26.0498270817497,21.2704882119911,24.8297498266777,27.4427255885001,27.343150293754,27.1610825440752
"Feature0112",28.2689573011159,23.5429702771628,23.0993773696473,19.1698114305463,20.6201258983205,23.1865505685273,19.0310405417585,21.6442699540273,23.4864462692526,22.5315066151555,27.5710137916474,27.7773622672013
"Feature0113",21.6552384742045,22.1374348093344,21.92449623911,29.1849742531875,28.147659515351,28.8976076883582,28.5448072310695,26.9045197948063,25.9926717191967,23.5022333832692,22.6881318047041,24.1187380217175
"Feature0114",21.8756377829925,17.964864298926,15.9707679954453,16.6714058161391,16.9444330436538,17.1175329035805,16.6131590434348,19.2639110468111,16.2379258677075,16.9642977650714,27.6367810827512,27.9501875666203
"Feature0115",21.7515188208452,27.9781069495888,28.2309082899313,28.3126639810672,28.3512343931582,20.518282743301,27.6750660466115,23.7362428669714,28.6641188294326,21.4348632746095,19.7280930756919,18.6852493550491
"Feature0116",21.0855753481101,21.3439975457497,21.4353494006428,26.2620392822284,27.3235599743694,26.6258824067082,27.1599474327286,19.1254238638817,28.6684467737489,20.7637504487082,20.6468487594036,21.0939691416197
"Feature0117",27.5592576301657,27.5378398058497,27.7788980386812,28.0433437584051,28.317449019308,24.0915747831272,27.184799467589,26.5475839190145,28.6850279355653,25.1497673502028,18.7408352545538,17.673746274927
"Feature0118",23.6629359764094,28.2396139651692,28.4150133232459,23.3467197574673,23.5230052936452,18.6873860266726,23.5767592159481,23.7763256509094,23.479094110374,27.7080412371767,20.0736927958687,18.9156654523874
"Feature0119",23.300311763521,27.2884893842812,27.4445776056499,29.2398303713002,29.5360563970614,25.0942084897608,29.3139269309495,28.2740171528965,24.6203621156854,27.7120728009251,23.3510110333506,22.6420010849554
